"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M74_M75","Other professional, scientific and technical activities; veterinary activities","","M74_M75","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M74","Other professional, scientific and technical activities","","M74","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M741","Specialised design activities","","M741","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M7410","Specialised design activities","","M7410","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M742","Photographic activities","","M742","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M7420","Photographic activities","","M7420","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M743","Translation and interpretation activities","","M743","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M7430","Translation and interpretation activities","","M7430","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M749","Other professional, scientific and technical activities n.e.c.","","M749","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M7490","Other professional, scientific and technical activities n.e.c.","","M7490","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M75","Veterinary activities","","M75","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M750","Veterinary activities","","M750","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M7500","Veterinary activities","","M7500","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N","Administrative and support service activities","","N","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N_STS","Administrative and support service activities required by STS regulation","","N_STS","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N77","Rental and leasing activities","","N77","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N771","Renting and leasing of motor vehicles","","N771","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7711","Renting and leasing of cars and light motor vehicles","","N7711","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7712","Renting and leasing of trucks","","N7712","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N772","Renting and leasing of personal and household goods","","N772","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7721","Renting and leasing of recreational and sports goods","","N7721","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7722","Renting of video tapes and disks","","N7722","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7729","Renting and leasing of other personal and household goods","","N7729","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N773","Renting and leasing of other machinery, equipment and tangible goods","","N773","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7731","Renting and leasing of agricultural machinery and equipment","","N7731","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7732","Renting and leasing of construction and civil engineering machinery and equipment","","N7732","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7733","Renting and leasing of office machinery and equipment (including computers)","","N7733","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7734","Renting and leasing of water transport equipment","","N7734","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7735","Renting and leasing of air transport equipment","","N7735","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7739","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","","N7739","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N774","Leasing of intellectual property and similar products, except copyrighted works","","N774","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7740","Leasing of intellectual property and similar products, except copyrighted works","","N7740","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N78-N82","Employment, travel agency, security and investigation, service and landscape, office administrative and support activities","","N78-N82","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N78","Employment activities","","N78","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N781","Activities of employment placement agencies","","N781","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7810","Activities of employment placement agencies","","N7810","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N782","Temporary employment agency activities","","N782","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7820","Temporary employment agency activities","","N7820","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N783","Other human resources provision","","N783","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7830","Other human resources provision","","N7830","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N79","Travel agency, tour operator and other reservation service and related activities","","N79","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N791","Travel agency and tour operator activities","","N791","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7911","Travel agency activities","","N7911","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7912","Tour operator activities","","N7912","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N799","Other reservation service and related activities","","N799","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N7990","Other reservation service and related activities","","N7990","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N80-N82","Security and investigation, service and landscape, office administrative and support activities","","N80-N82","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N80","Security and investigation activities","","N80","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N801","Private security activities","","N801","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8010","Private security activities","","N8010","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N802","Security systems service activities","","N802","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8020","Security systems service activities","","N8020","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N803","Investigation activities","","N803","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8030","Investigation activities","","N8030","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N81","Services to buildings and landscape activities","","N81","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N811","Combined facilities support activities","","N811","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8110","Combined facilities support activities","","N8110","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N812","Cleaning activities","","N812","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8121","General cleaning of buildings","","N8121","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8122","Other building and industrial cleaning activities","","N8122","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8129","Other cleaning activities","","N8129","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N813","Landscape service activities","","N813","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8130","Landscape service activities","","N8130","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N82","Office administrative, office support and other business support activities","","N82","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N821","Office administrative and support activities","","N821","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8211","Combined office administrative service activities","","N8211","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8219","Photocopying, document preparation and other specialised office support activities","","N8219","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N822","Activities of call centres","","N822","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8220","Activities of call centres","","N8220","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N823","Organisation of conventions and trade shows","","N823","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8230","Organisation of conventions and trade shows","","N8230","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N829","Business support service activities n.e.c.","","N829","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8291","Activities of collection agencies and credit bureaus","","N8291","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8292","Packaging activities","","N8292","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/N8299","Other business support service activities n.e.c.","","N8299","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O-U","Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services","","O-U","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O-S","Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation; other service activities","","O-S","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O-Q","Public administration, defence, education, human health and social work activities","","O-Q","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O_T_U","Public administration; activities of households and of extraterritorial organisations","","O_T_U","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O_P","Public administration and defence; compulsory social security and education","","O_P","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O_U","Public administration; activities of extraterritorial organisations and bodies","","O_U","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O","Public administration and defence; compulsory social security","","O","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O84","Public administration and defence; compulsory social security","","O84","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O841","Administration of the State and the economic and social policy of the community","","O841","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O8411","General public administration activities","","O8411","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O8412","Regulation of the activities of providing health care, education, cultural services and other social services, except social security","","O8412","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O8413","Regulation of and contribution to more efficient operation of businesses","","O8413","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O842","Provision of services to the community as a whole","","O842","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O8421","Foreign affairs","","O8421","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O8422","Defence activities","","O8422","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O8423","Justice and judicial activities","","O8423","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O8424","Public order and safety activities","","O8424","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O8425","Fire service activities","","O8425","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O843","Compulsory social security activities","","O843","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/O8430","Compulsory social security activities","","O8430","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P-S","Education; human health and social work activities; arts, entertainment and recreation; other service activities","","P-S","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P-S_X_S94","Education; human health and social work activities; except activities of membership organisations","","P-S_X_S94","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P","Education","","P","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P85","Education","","P85","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P851","Pre-primary education","","P851","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8510","Pre-primary education","","P8510","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P852","Primary education","","P852","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8520","Primary education","","P8520","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P853","Secondary education","","P853","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8531","General secondary education","","P8531","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8532","Technical and vocational secondary education","","P8532","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P854","Higher education","","P854","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8541","Post-secondary non-tertiary education","","P8541","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8542","Tertiary education","","P8542","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P855","Other education","","P855","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8551","Sports and recreation education","","P8551","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8552","Cultural education","","P8552","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8553","Driving school activities","","P8553","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8559","Other education n.e.c.","","P8559","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P856","Educational support activities","","P856","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/P8560","Educational support activities","","P8560","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q","Human health and social work activities","","Q","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q86","Human health activities","","Q86","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q861","Hospital activities","","Q861","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8610","Hospital activities","","Q8610","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q862","Medical and dental practice activities","","Q862","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8621","General medical practice activities","","Q8621","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8622","Specialist medical practice activities","","Q8622","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8623","Dental practice activities","","Q8623","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q869","Other human health activities","","Q869","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8690","Other human health activities","","Q8690","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q87_Q88","Residential care activities and social work activities without accommodation","","Q87_Q88","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q87","Residential care activities","","Q87","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q871","Residential nursing care activities","","Q871","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8710","Residential nursing care activities","","Q8710","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q872","Residential care activities for mental retardation, mental health and substance abuse","","Q872","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8720","Residential care activities for mental retardation, mental health and substance abuse","","Q8720","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q873","Residential care activities for the elderly and disabled","","Q873","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8730","Residential care activities for the elderly and disabled","","Q8730","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q879","Other residential care activities","","Q879","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8790","Other residential care activities","","Q8790","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q88","Social work activities without accommodation","","Q88","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q881","Social work activities without accommodation for the elderly and disabled","","Q881","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8810","Social work activities without accommodation for the elderly and disabled","","Q8810","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q889","Other social work activities without accommodation","","Q889","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8891","Child day-care activities","","Q8891","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/Q8899","Other social work activities without accommodation n.e.c.","","Q8899","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R-U","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","","R-U","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R_S","Arts, entertainment and recreation; other service activities","","R_S","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R","Arts, entertainment and recreation","","R","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R90-R92","Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities","","R90-R92","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R90","Creative, arts and entertainment activities","","R90","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R900","Creative, arts and entertainment activities","","R900","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9001","Performing arts","","R9001","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9002","Support activities to performing arts","","R9002","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9003","Artistic creation","","R9003","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9004","Operation of arts facilities","","R9004","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R91","Libraries, archives, museums and other cultural activities","","R91","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R910","Libraries, archives, museums and other cultural activities","","R910","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9101","Library and archives activities","","R9101","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9102","Museums activities","","R9102","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9103","Operation of historical sites and buildings and similar visitor attractions","","R9103","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9104","Botanical and zoological gardens and nature reserves activities","","R9104","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R92_R93","Gambling and betting activities; sporting and other recreational activities","","R92_R93","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R92","Gambling and betting activities","","R92","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R920","Gambling and betting activities","","R920","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9200","Gambling and betting activities","","R9200","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R93","Sports activities and amusement and recreation activities","","R93","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R931","Sports activities","","R931","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9311","Operation of sports facilities","","R9311","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9312","Activities of sport clubs","","R9312","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9313","Fitness facilities","","R9313","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9319","Other sports activities","","R9319","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R932","Amusement and recreation activities","","R932","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9321","Activities of amusement parks and theme parks","","R9321","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/R9329","Other amusement and recreation activities","","R9329","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S-U","Other service activities; activities of households as employers and extraterritorial organisations and bodies","","S-U","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S_T","Other service activities, activities of households as employers","","S_T","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S","Other service activities","","S","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S94","Activities of membership organisations","","S94","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S941","Activities of business, employers and professional membership organisations","","S941","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9411","Activities of business and employers membership organisations","","S9411","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9412","Activities of professional membership organisations","","S9412","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S942","Activities of trade unions","","S942","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9420","Activities of trade unions","","S9420","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S949","Activities of other membership organisations","","S949","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9491","Activities of religious organisations","","S9491","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9492","Activities of political organisations","","S9492","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9499","Activities of other membership organisations n.e.c.","","S9499","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S95_S96","Repair of computers, personal and household goods; other personal service activities","","S95_S96","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S95","Repair of computers and personal and household goods","","S95","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S951","Repair of computers and communication equipment","","S951","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9511","Repair of computers and peripheral equipment","","S9511","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9512","Repair of communication equipment","","S9512","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S952","Repair of personal and household goods","","S952","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9521","Repair of consumer electronics","","S9521","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9522","Repair of household appliances and home and garden equipment","","S9522","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9523","Repair of footwear and leather goods","","S9523","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9524","Repair of furniture and home furnishings","","S9524","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9525","Repair of watches, clocks and jewellery","","S9525","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9529","Repair of other personal and household goods","","S9529","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S96","Other personal service activities","","S96","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S960","Other personal service activities","","S960","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9601","Washing and (dry-)cleaning of textile and fur products","","S9601","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9602","Hairdressing and other beauty treatment","","S9602","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9603","Funeral and related activities","","S9603","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9604","Physical well-being activities","","S9604","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/S9609","Other personal service activities n.e.c.","","S9609","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/T","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","","T","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/T97","Activities of households as employers of domestic personnel","","T97","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/T970","Activities of households as employers of domestic personnel","","T970","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/T9700","Activities of households as employers of domestic personnel","","T9700","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/T98","Undifferentiated goods- and services-producing activities of private households for own use","","T98","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/T981","Undifferentiated goods-producing activities of private households for own use","","T981","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/T9810","Undifferentiated goods-producing activities of private households for own use","","T9810","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/T982","Undifferentiated service-producing activities of private households for own use","","T982","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/T9820","Undifferentiated service-producing activities of private households for own use","","T9820","valid","2013-07-25"
