AnzahlFall,Datum,FID,IstErkrankungsbeginn
1.0,2020-07-06 02:00:00,12748260,0.0
4.0,2020-07-06 02:00:00,12748633,1.0
1.0,2020-07-06 02:00:00,12749007,1.0
3.0,2020-07-06 02:00:00,12749382,0.0
1.0,2020-07-06 02:00:00,12749755,1.0
1.0,2020-07-06 02:00:00,12749756,0.0
1.0,2020-07-06 02:00:00,12750503,1.0
1.0,2020-07-06 02:00:00,12750878,0.0
1.0,2020-07-06 02:00:00,12751252,0.0
2.0,2020-07-06 02:00:00,12752373,1.0
2.0,2020-07-06 02:00:00,12753121,1.0
3.0,2020-07-06 02:00:00,12753495,1.0
3.0,2020-07-06 02:00:00,12753496,0.0
1.0,2020-07-06 02:00:00,12754244,0.0
1.0,2020-07-06 02:00:00,12754617,1.0
1.0,2020-07-06 02:00:00,12754618,0.0
1.0,2020-07-06 02:00:00,12754992,0.0
4.0,2020-07-06 02:00:00,12755365,1.0
2.0,2020-07-06 02:00:00,12755739,1.0
3.0,2020-07-06 02:00:00,12755740,0.0
1.0,2020-07-06 02:00:00,12756114,0.0
1.0,2020-07-06 02:00:00,12756487,1.0
4.0,2020-07-06 02:00:00,12756488,0.0
1.0,2020-07-06 02:00:00,12756862,0.0
1.0,2020-07-06 02:00:00,12757983,1.0
1.0,2020-07-06 02:00:00,12757984,0.0
2.0,2020-07-06 02:00:00,12758357,1.0
3.0,2020-07-06 02:00:00,12758731,1.0
4.0,2020-07-06 02:00:00,12759105,1.0
3.0,2020-07-06 02:00:00,12759479,1.0
1.0,2020-07-06 02:00:00,12759853,1.0
1.0,2020-07-06 02:00:00,12759854,0.0
2.0,2020-07-06 02:00:00,12760227,1.0
1.0,2020-07-06 02:00:00,12760975,1.0
1.0,2020-07-06 02:00:00,12760976,0.0
3.0,2020-07-06 02:00:00,12761349,1.0
1.0,2020-07-06 02:00:00,12762471,1.0
1.0,2020-07-06 02:00:00,12762846,0.0
2.0,2020-07-06 02:00:00,12763593,1.0
2.0,2020-07-06 02:00:00,12763594,0.0
4.0,2020-07-06 02:00:00,12764716,0.0
3.0,2020-07-06 02:00:00,12765464,0.0
2.0,2020-07-06 02:00:00,12766212,0.0
3.0,2020-07-06 02:00:00,12766959,1.0
2.0,2020-07-06 02:00:00,12767333,1.0
4.0,2020-07-06 02:00:00,12767334,0.0
1.0,2020-07-06 02:00:00,12767707,1.0
1.0,2020-07-06 02:00:00,12769203,1.0
1.0,2020-07-06 02:00:00,12770325,1.0
1.0,2020-07-06 02:00:00,12770326,0.0
2.0,2020-07-06 02:00:00,12771821,1.0
2.0,2020-07-06 02:00:00,12772195,1.0
1.0,2020-07-06 02:00:00,12772943,1.0
1.0,2020-07-06 02:00:00,12774440,0.0
1.0,2020-07-06 02:00:00,12775188,0.0
1.0,2020-07-06 02:00:00,12775562,0.0
1.0,2020-07-06 02:00:00,12775935,1.0
1.0,2020-07-06 02:00:00,12776684,0.0
1.0,2020-07-06 02:00:00,12777057,1.0
2.0,2020-07-06 02:00:00,12778553,1.0
1.0,2020-07-06 02:00:00,12780423,1.0
1.0,2020-07-06 02:00:00,12780424,0.0
1.0,2020-07-06 02:00:00,12780797,1.0
1.0,2020-07-06 02:00:00,12785286,0.0
2.0,2020-07-06 02:00:00,12786033,1.0
1.0,2020-07-06 02:00:00,12786407,1.0
5.0,2020-07-06 02:00:00,12786408,0.0
1.0,2020-07-06 02:00:00,12786781,1.0
3.0,2020-07-06 02:00:00,12787155,1.0
1.0,2020-07-06 02:00:00,12787156,0.0
1.0,2020-07-06 02:00:00,12787529,1.0
1.0,2020-07-06 02:00:00,12788278,0.0
2.0,2020-07-06 02:00:00,12788651,1.0
1.0,2020-07-06 02:00:00,12789400,0.0
1.0,2020-07-06 02:00:00,12789773,1.0
1.0,2020-07-06 02:00:00,12790148,0.0
1.0,2020-07-06 02:00:00,12790896,0.0
1.0,2020-07-06 02:00:00,12791644,0.0
2.0,2020-07-06 02:00:00,12793139,1.0
1.0,2020-07-06 02:00:00,12793887,1.0
2.0,2020-07-06 02:00:00,12793888,0.0
1.0,2020-07-06 02:00:00,12794261,1.0
1.0,2020-07-06 02:00:00,12794262,0.0
1.0,2020-07-06 02:00:00,12795009,1.0
1.0,2020-07-06 02:00:00,12795757,1.0
1.0,2020-07-06 02:00:00,12796131,1.0
3.0,2020-07-06 02:00:00,12796879,1.0
1.0,2020-07-06 02:00:00,12798375,1.0
1.0,2020-07-06 02:00:00,12798749,1.0
1.0,2020-07-06 02:00:00,12799123,1.0
6.0,2020-07-06 02:00:00,12802116,0.0
1.0,2020-07-06 02:00:00,12802490,0.0
1.0,2020-07-06 02:00:00,12802863,1.0
4.0,2020-07-06 02:00:00,12803237,1.0
11.0,2020-07-06 02:00:00,12803238,0.0
2.0,2020-07-06 02:00:00,12804734,0.0
1.0,2020-07-06 02:00:00,12805108,0.0
1.0,2020-07-06 02:00:00,12805482,0.0
1.0,2020-07-06 02:00:00,12806229,1.0
13.0,2020-07-06 02:00:00,12806230,0.0
2.0,2020-07-06 02:00:00,12806977,1.0
1.0,2020-07-06 02:00:00,12806978,0.0
1.0,2020-07-06 02:00:00,12807351,1.0
3.0,2020-07-06 02:00:00,12808847,1.0
1.0,2020-07-06 02:00:00,12809596,0.0
1.0,2020-07-06 02:00:00,12811466,0.0
2.0,2020-07-06 02:00:00,12812214,0.0
1.0,2020-07-06 02:00:00,12816327,1.0
1.0,2020-07-06 02:00:00,12818197,1.0
2.0,2020-07-06 02:00:00,12823059,1.0
1.0,2020-07-06 02:00:00,12823807,1.0
1.0,2020-07-06 02:00:00,12825677,1.0
4.0,2020-07-06 02:00:00,12825678,0.0
1.0,2020-07-06 02:00:00,12827174,0.0
2.0,2020-07-06 02:00:00,12827547,1.0
1.0,2020-07-06 02:00:00,12829044,0.0
1.0,2020-07-06 02:00:00,12831288,0.0
1.0,2020-07-06 02:00:00,12833158,0.0
2.0,2020-07-06 02:00:00,12833531,1.0
1.0,2020-07-06 02:00:00,12833532,0.0
1.0,2020-07-06 02:00:00,12836523,1.0
1.0,2020-07-06 02:00:00,12837646,0.0
3.0,2020-07-06 02:00:00,12841011,1.0
3.0,2020-07-06 02:00:00,12841012,0.0
2.0,2020-07-06 02:00:00,12841760,0.0
1.0,2020-07-06 02:00:00,12842133,1.0
1.0,2020-07-06 02:00:00,12842508,0.0
1.0,2020-07-06 02:00:00,12842882,0.0
3.0,2020-07-06 02:00:00,12843255,1.0
2.0,2020-07-06 02:00:00,12843629,1.0
2.0,2020-07-06 02:00:00,12843630,0.0
1.0,2020-07-06 02:00:00,12844003,1.0
2.0,2020-07-06 02:00:00,12844378,0.0
3.0,2020-07-06 02:00:00,12844752,0.0
2.0,2020-07-06 02:00:00,12846621,1.0
1.0,2020-07-06 02:00:00,12846995,1.0
1.0,2020-07-06 02:00:00,12848865,1.0
2.0,2020-07-06 02:00:00,12849614,0.0
1.0,2020-07-06 02:00:00,12849988,0.0
1.0,2020-07-06 02:00:00,12851483,1.0
1.0,2020-07-06 02:00:00,12851484,0.0
1.0,2020-07-06 02:00:00,12857093,1.0
1.0,2020-07-06 02:00:00,12858964,0.0
1.0,2020-07-06 02:00:00,12860833,1.0
3.0,2020-07-06 02:00:00,12860834,0.0
1.0,2020-07-06 02:00:00,12862329,1.0
1.0,2020-07-06 02:00:00,12865696,0.0
1.0,2020-07-06 02:00:00,12868313,1.0
1.0,2020-07-06 02:00:00,12869435,1.0
1.0,2020-07-06 02:00:00,12869436,0.0
3.0,2020-07-07 02:00:00,12725447,1.0
1.0,2020-07-07 02:00:00,12725448,0.0
1.0,2020-07-07 02:00:00,12726195,1.0
1.0,2020-07-07 02:00:00,12730684,0.0
1.0,2020-07-07 02:00:00,12732553,1.0
1.0,2020-07-07 02:00:00,12734797,1.0
2.0,2020-07-07 02:00:00,12736294,0.0
1.0,2020-07-07 02:00:00,12738912,0.0
1.0,2020-07-07 02:00:00,12741155,1.0
1.0,2020-07-07 02:00:00,12741530,0.0
1.0,2020-07-07 02:00:00,12742652,0.0
16.0,2020-07-07 02:00:00,12743400,0.0
7.0,2020-07-07 02:00:00,12743773,1.0
3.0,2020-07-07 02:00:00,12743774,0.0
4.0,2020-07-07 02:00:00,12744147,1.0
1.0,2020-07-07 02:00:00,12744148,0.0
1.0,2020-07-07 02:00:00,12744521,1.0
3.0,2020-07-07 02:00:00,12745270,0.0
1.0,2020-07-07 02:00:00,12745643,1.0
1.0,2020-07-07 02:00:00,12746392,0.0
1.0,2020-07-07 02:00:00,12746766,0.0
8.0,2020-07-07 02:00:00,12747513,1.0
1.0,2020-07-07 02:00:00,12747514,0.0
1.0,2020-07-07 02:00:00,12747888,0.0
1.0,2020-07-07 02:00:00,12748262,0.0
3.0,2020-07-07 02:00:00,12748636,0.0
1.0,2020-07-07 02:00:00,12749010,0.0
11.0,2020-07-07 02:00:00,12749384,0.0
3.0,2020-07-07 02:00:00,12749757,1.0
1.0,2020-07-07 02:00:00,12750131,1.0
1.0,2020-07-07 02:00:00,12750879,1.0
2.0,2020-07-07 02:00:00,12751253,1.0
1.0,2020-07-07 02:00:00,12752001,1.0
1.0,2020-07-07 02:00:00,12752002,0.0
3.0,2020-07-07 02:00:00,12753497,1.0
3.0,2020-07-07 02:00:00,12753498,0.0
1.0,2020-07-07 02:00:00,12754993,1.0
1.0,2020-07-07 02:00:00,12754994,0.0
16.0,2020-07-07 02:00:00,12756116,0.0
1.0,2020-07-07 02:00:00,12756489,1.0
14.0,2020-07-07 02:00:00,12756490,0.0
1.0,2020-07-07 02:00:00,12758359,1.0
1.0,2020-07-07 02:00:00,12758733,1.0
2.0,2020-07-07 02:00:00,12758734,0.0
8.0,2020-07-07 02:00:00,12759107,1.0
1.0,2020-07-07 02:00:00,12759482,0.0
2.0,2020-07-07 02:00:00,12759855,1.0
5.0,2020-07-07 02:00:00,12760230,0.0
3.0,2020-07-07 02:00:00,12760603,1.0
2.0,2020-07-07 02:00:00,12760977,1.0
1.0,2020-07-07 02:00:00,12761351,1.0
3.0,2020-07-07 02:00:00,12761725,1.0
1.0,2020-07-07 02:00:00,12762847,1.0
2.0,2020-07-07 02:00:00,12762848,0.0
4.0,2020-07-07 02:00:00,12763595,1.0
2.0,2020-07-07 02:00:00,12763596,0.0
1.0,2020-07-07 02:00:00,12763969,1.0
1.0,2020-07-07 02:00:00,12763970,0.0
2.0,2020-07-07 02:00:00,12764343,1.0
2.0,2020-07-07 02:00:00,12764344,0.0
1.0,2020-07-07 02:00:00,12764717,1.0
1.0,2020-07-07 02:00:00,12764718,0.0
2.0,2020-07-07 02:00:00,12765091,1.0
1.0,2020-07-07 02:00:00,12765465,1.0
1.0,2020-07-07 02:00:00,12765466,0.0
1.0,2020-07-07 02:00:00,12766214,0.0
1.0,2020-07-07 02:00:00,12766587,1.0
2.0,2020-07-07 02:00:00,12766588,0.0
2.0,2020-07-07 02:00:00,12767335,1.0
1.0,2020-07-07 02:00:00,12767710,0.0
1.0,2020-07-07 02:00:00,12768457,1.0
1.0,2020-07-07 02:00:00,12768831,1.0
1.0,2020-07-07 02:00:00,12768832,0.0
1.0,2020-07-07 02:00:00,12770328,0.0
1.0,2020-07-07 02:00:00,12770701,1.0
1.0,2020-07-07 02:00:00,12771449,1.0
2.0,2020-07-07 02:00:00,12771823,1.0
1.0,2020-07-07 02:00:00,12772945,1.0
2.0,2020-07-07 02:00:00,12773694,0.0
3.0,2020-07-07 02:00:00,12777059,1.0
1.0,2020-07-07 02:00:00,12778556,0.0
1.0,2020-07-07 02:00:00,12779304,0.0
1.0,2020-07-07 02:00:00,12786409,1.0
1.0,2020-07-07 02:00:00,12786783,1.0
1.0,2020-07-07 02:00:00,12787158,0.0
1.0,2020-07-07 02:00:00,12787905,1.0
2.0,2020-07-07 02:00:00,12788280,0.0
1.0,2020-07-07 02:00:00,12789775,1.0
2.0,2020-07-07 02:00:00,12790898,0.0
1.0,2020-07-07 02:00:00,12791646,0.0
2.0,2020-07-07 02:00:00,12792019,1.0
2.0,2020-07-07 02:00:00,12793889,1.0
1.0,2020-07-07 02:00:00,12793890,0.0
1.0,2020-07-07 02:00:00,12794264,0.0
1.0,2020-07-07 02:00:00,12794637,1.0
1.0,2020-07-07 02:00:00,12795011,1.0
1.0,2020-07-07 02:00:00,12795759,1.0
1.0,2020-07-07 02:00:00,12796133,1.0
2.0,2020-07-07 02:00:00,12796508,0.0
1.0,2020-07-07 02:00:00,12796881,1.0
1.0,2020-07-07 02:00:00,12799499,1.0
2.0,2020-07-07 02:00:00,12800622,0.0
7.0,2020-07-07 02:00:00,12803239,1.0
26.0,2020-07-07 02:00:00,12803240,0.0
1.0,2020-07-07 02:00:00,12805109,1.0
2.0,2020-07-07 02:00:00,12805110,0.0
1.0,2020-07-07 02:00:00,12806231,1.0
1.0,2020-07-07 02:00:00,12806979,1.0
2.0,2020-07-07 02:00:00,12808850,0.0
5.0,2020-07-07 02:00:00,12809972,0.0
1.0,2020-07-07 02:00:00,12810345,1.0
3.0,2020-07-07 02:00:00,12810346,0.0
1.0,2020-07-07 02:00:00,12812215,1.0
1.0,2020-07-07 02:00:00,12813711,1.0
1.0,2020-07-07 02:00:00,12815582,0.0
1.0,2020-07-07 02:00:00,12816329,1.0
1.0,2020-07-07 02:00:00,12817825,1.0
1.0,2020-07-07 02:00:00,12818200,0.0
1.0,2020-07-07 02:00:00,12818573,1.0
1.0,2020-07-07 02:00:00,12820443,1.0
1.0,2020-07-07 02:00:00,12821940,0.0
1.0,2020-07-07 02:00:00,12824557,1.0
2.0,2020-07-07 02:00:00,12824932,0.0
1.0,2020-07-07 02:00:00,12825679,1.0
3.0,2020-07-07 02:00:00,12825680,0.0
1.0,2020-07-07 02:00:00,12826801,1.0
1.0,2020-07-07 02:00:00,12827175,1.0
1.0,2020-07-07 02:00:00,12827549,1.0
1.0,2020-07-07 02:00:00,12827923,1.0
1.0,2020-07-07 02:00:00,12827924,0.0
1.0,2020-07-07 02:00:00,12829046,0.0
1.0,2020-07-07 02:00:00,12830916,0.0
1.0,2020-07-07 02:00:00,12831290,0.0
1.0,2020-07-07 02:00:00,12832037,1.0
1.0,2020-07-07 02:00:00,12833160,0.0
7.0,2020-07-07 02:00:00,12833533,1.0
1.0,2020-07-07 02:00:00,12833534,0.0
3.0,2020-07-07 02:00:00,12835029,1.0
1.0,2020-07-07 02:00:00,12837273,1.0
8.0,2020-07-07 02:00:00,12837648,0.0
1.0,2020-07-07 02:00:00,12838021,1.0
1.0,2020-07-07 02:00:00,12838770,0.0
1.0,2020-07-07 02:00:00,12839892,0.0
1.0,2020-07-07 02:00:00,12841013,1.0
2.0,2020-07-07 02:00:00,12841014,0.0
1.0,2020-07-07 02:00:00,12841387,1.0
2.0,2020-07-07 02:00:00,12841761,1.0
2.0,2020-07-07 02:00:00,12841762,0.0
2.0,2020-07-07 02:00:00,12842135,1.0
1.0,2020-07-07 02:00:00,12842136,0.0
1.0,2020-07-07 02:00:00,12842883,1.0
1.0,2020-07-07 02:00:00,12842884,0.0
2.0,2020-07-07 02:00:00,12843257,1.0
2.0,2020-07-07 02:00:00,12843258,0.0
2.0,2020-07-07 02:00:00,12843631,1.0
4.0,2020-07-07 02:00:00,12844754,0.0
1.0,2020-07-07 02:00:00,12845128,0.0
1.0,2020-07-07 02:00:00,12854477,1.0
1.0,2020-07-07 02:00:00,12855599,1.0
1.0,2020-07-07 02:00:00,12858966,0.0
1.0,2020-07-07 02:00:00,12859714,0.0
1.0,2020-07-07 02:00:00,12860462,0.0
1.0,2020-07-07 02:00:00,12863828,0.0
1.0,2020-07-07 02:00:00,12869438,0.0
1.0,2020-07-07 02:00:00,12869811,1.0
1.0,2020-07-07 02:00:00,12870185,1.0
1.0,2020-07-07 02:00:00,12870560,0.0
1.0,2020-07-07 02:00:00,12870933,1.0
1.0,2020-07-08 02:00:00,12720213,1.0
1.0,2020-07-08 02:00:00,12721336,0.0
2.0,2020-07-08 02:00:00,12724327,1.0
1.0,2020-07-08 02:00:00,12725076,0.0
1.0,2020-07-08 02:00:00,12725450,0.0
1.0,2020-07-08 02:00:00,12728068,0.0
2.0,2020-07-08 02:00:00,12729189,1.0
1.0,2020-07-08 02:00:00,12729190,0.0
2.0,2020-07-08 02:00:00,12729564,0.0
1.0,2020-07-08 02:00:00,12729938,0.0
1.0,2020-07-08 02:00:00,12733678,0.0
3.0,2020-07-08 02:00:00,12736296,0.0
1.0,2020-07-08 02:00:00,12738165,1.0
1.0,2020-07-08 02:00:00,12739287,1.0
1.0,2020-07-08 02:00:00,12742653,1.0
2.0,2020-07-08 02:00:00,12743028,0.0
9.0,2020-07-08 02:00:00,12743402,0.0
7.0,2020-07-08 02:00:00,12743775,1.0
6.0,2020-07-08 02:00:00,12743776,0.0
4.0,2020-07-08 02:00:00,12744149,1.0
2.0,2020-07-08 02:00:00,12744150,0.0
2.0,2020-07-08 02:00:00,12744523,1.0
3.0,2020-07-08 02:00:00,12744897,1.0
5.0,2020-07-08 02:00:00,12744898,0.0
1.0,2020-07-08 02:00:00,12745271,1.0
4.0,2020-07-08 02:00:00,12745645,1.0
3.0,2020-07-08 02:00:00,12745646,0.0
1.0,2020-07-08 02:00:00,12746020,0.0
1.0,2020-07-08 02:00:00,12746393,1.0
2.0,2020-07-08 02:00:00,12746767,1.0
1.0,2020-07-08 02:00:00,12746768,0.0
1.0,2020-07-08 02:00:00,12747142,0.0
6.0,2020-07-08 02:00:00,12747515,1.0
1.0,2020-07-08 02:00:00,12747889,1.0
1.0,2020-07-08 02:00:00,12747890,0.0
1.0,2020-07-08 02:00:00,12748637,1.0
2.0,2020-07-08 02:00:00,12748638,0.0
1.0,2020-07-08 02:00:00,12749011,1.0
1.0,2020-07-08 02:00:00,12749012,0.0
6.0,2020-07-08 02:00:00,12749386,0.0
2.0,2020-07-08 02:00:00,12750133,1.0
1.0,2020-07-08 02:00:00,12750508,0.0
1.0,2020-07-08 02:00:00,12751255,1.0
1.0,2020-07-08 02:00:00,12751629,1.0
2.0,2020-07-08 02:00:00,12752377,1.0
3.0,2020-07-08 02:00:00,12752752,0.0
1.0,2020-07-08 02:00:00,12753873,1.0
1.0,2020-07-08 02:00:00,12754995,1.0
1.0,2020-07-08 02:00:00,12754996,0.0
1.0,2020-07-08 02:00:00,12755744,0.0
3.0,2020-07-08 02:00:00,12756118,0.0
6.0,2020-07-08 02:00:00,12756491,1.0
17.0,2020-07-08 02:00:00,12756492,0.0
1.0,2020-07-08 02:00:00,12756866,0.0
1.0,2020-07-08 02:00:00,12757988,0.0
1.0,2020-07-08 02:00:00,12758735,1.0
3.0,2020-07-08 02:00:00,12758736,0.0
4.0,2020-07-08 02:00:00,12759109,1.0
2.0,2020-07-08 02:00:00,12759110,0.0
2.0,2020-07-08 02:00:00,12759483,1.0
2.0,2020-07-08 02:00:00,12759484,0.0
1.0,2020-07-08 02:00:00,12759858,0.0
7.0,2020-07-08 02:00:00,12760232,0.0
1.0,2020-07-08 02:00:00,12760605,1.0
3.0,2020-07-08 02:00:00,12760980,0.0
1.0,2020-07-08 02:00:00,12762850,0.0
1.0,2020-07-08 02:00:00,12763223,1.0
7.0,2020-07-08 02:00:00,12763597,1.0
4.0,2020-07-08 02:00:00,12763598,0.0
1.0,2020-07-08 02:00:00,12763971,1.0
2.0,2020-07-08 02:00:00,12764345,1.0
1.0,2020-07-08 02:00:00,12764346,0.0
1.0,2020-07-08 02:00:00,12764719,1.0
2.0,2020-07-08 02:00:00,12764720,0.0
1.0,2020-07-08 02:00:00,12765094,0.0
7.0,2020-07-08 02:00:00,12765468,0.0
2.0,2020-07-08 02:00:00,12766216,0.0
1.0,2020-07-08 02:00:00,12766590,0.0
2.0,2020-07-08 02:00:00,12767337,1.0
1.0,2020-07-08 02:00:00,12767338,0.0
2.0,2020-07-08 02:00:00,12768085,1.0
1.0,2020-07-08 02:00:00,12768834,0.0
1.0,2020-07-08 02:00:00,12769208,0.0
1.0,2020-07-08 02:00:00,12769956,0.0
4.0,2020-07-08 02:00:00,12771078,0.0
1.0,2020-07-08 02:00:00,12771825,1.0
1.0,2020-07-08 02:00:00,12771826,0.0
1.0,2020-07-08 02:00:00,12777061,1.0
1.0,2020-07-08 02:00:00,12777435,1.0
3.0,2020-07-08 02:00:00,12777436,0.0
1.0,2020-07-08 02:00:00,12777809,1.0
1.0,2020-07-08 02:00:00,12779305,1.0
1.0,2020-07-08 02:00:00,12780053,1.0
1.0,2020-07-08 02:00:00,12780428,0.0
1.0,2020-07-08 02:00:00,12785289,1.0
3.0,2020-07-08 02:00:00,12786412,0.0
2.0,2020-07-08 02:00:00,12786785,1.0
1.0,2020-07-08 02:00:00,12786786,0.0
1.0,2020-07-08 02:00:00,12787159,1.0
2.0,2020-07-08 02:00:00,12787160,0.0
2.0,2020-07-08 02:00:00,12787908,0.0
1.0,2020-07-08 02:00:00,12788281,1.0
2.0,2020-07-08 02:00:00,12788282,0.0
1.0,2020-07-08 02:00:00,12789030,0.0
1.0,2020-07-08 02:00:00,12790151,1.0
1.0,2020-07-08 02:00:00,12790152,0.0
1.0,2020-07-08 02:00:00,12790525,1.0
1.0,2020-07-08 02:00:00,12792021,1.0
1.0,2020-07-08 02:00:00,12792396,0.0
1.0,2020-07-08 02:00:00,12793518,0.0
3.0,2020-07-08 02:00:00,12793892,0.0
2.0,2020-07-08 02:00:00,12794639,1.0
2.0,2020-07-08 02:00:00,12795761,1.0
1.0,2020-07-08 02:00:00,12796135,1.0
2.0,2020-07-08 02:00:00,12796510,0.0
1.0,2020-07-08 02:00:00,12798379,1.0
2.0,2020-07-08 02:00:00,12798753,1.0
1.0,2020-07-08 02:00:00,12799502,0.0
1.0,2020-07-08 02:00:00,12800624,0.0
2.0,2020-07-08 02:00:00,12800998,0.0
1.0,2020-07-08 02:00:00,12801372,0.0
5.0,2020-07-08 02:00:00,12803241,1.0
9.0,2020-07-08 02:00:00,12803242,0.0
1.0,2020-07-08 02:00:00,12804738,0.0
1.0,2020-07-08 02:00:00,12805111,1.0
1.0,2020-07-08 02:00:00,12805486,0.0
1.0,2020-07-08 02:00:00,12806234,0.0
1.0,2020-07-08 02:00:00,12806608,0.0
1.0,2020-07-08 02:00:00,12806981,1.0
2.0,2020-07-08 02:00:00,12806982,0.0
1.0,2020-07-08 02:00:00,12808478,0.0
1.0,2020-07-08 02:00:00,12808851,1.0
1.0,2020-07-08 02:00:00,12809226,0.0
1.0,2020-07-08 02:00:00,12809599,1.0
1.0,2020-07-08 02:00:00,12810348,0.0
1.0,2020-07-08 02:00:00,12812217,1.0
2.0,2020-07-08 02:00:00,12813713,1.0
2.0,2020-07-08 02:00:00,12814087,1.0
5.0,2020-07-08 02:00:00,12814088,0.0
1.0,2020-07-08 02:00:00,12814836,0.0
2.0,2020-07-08 02:00:00,12815209,1.0
2.0,2020-07-08 02:00:00,12815583,1.0
1.0,2020-07-08 02:00:00,12815957,1.0
1.0,2020-07-08 02:00:00,12818202,0.0
1.0,2020-07-08 02:00:00,12821941,1.0
1.0,2020-07-08 02:00:00,12821942,0.0
1.0,2020-07-08 02:00:00,12825681,1.0
1.0,2020-07-08 02:00:00,12826055,1.0
1.0,2020-07-08 02:00:00,12827925,1.0
1.0,2020-07-08 02:00:00,12829048,0.0
5.0,2020-07-08 02:00:00,12830170,0.0
1.0,2020-07-08 02:00:00,12831291,1.0
1.0,2020-07-08 02:00:00,12832788,0.0
2.0,2020-07-08 02:00:00,12833162,0.0
5.0,2020-07-08 02:00:00,12833535,1.0
3.0,2020-07-08 02:00:00,12833536,0.0
6.0,2020-07-08 02:00:00,12835406,0.0
1.0,2020-07-08 02:00:00,12836527,1.0
1.0,2020-07-08 02:00:00,12837276,0.0
2.0,2020-07-08 02:00:00,12841016,0.0
2.0,2020-07-08 02:00:00,12841390,0.0
1.0,2020-07-08 02:00:00,12841763,1.0
1.0,2020-07-08 02:00:00,12842137,1.0
1.0,2020-07-08 02:00:00,12843259,1.0
2.0,2020-07-08 02:00:00,12843633,1.0
2.0,2020-07-08 02:00:00,12843634,0.0
9.0,2020-07-08 02:00:00,12844382,0.0
2.0,2020-07-08 02:00:00,12844755,1.0
12.0,2020-07-08 02:00:00,12844756,0.0
2.0,2020-07-08 02:00:00,12845130,0.0
1.0,2020-07-08 02:00:00,12851487,1.0
1.0,2020-07-08 02:00:00,12861960,0.0
1.0,2020-07-08 02:00:00,12862334,0.0
1.0,2020-07-08 02:00:00,12864951,1.0
1.0,2020-07-08 02:00:00,12870562,0.0
1.0,2020-07-08 02:00:00,12870936,0.0
1.0,2020-07-08 02:00:00,12871684,0.0
1.0,2020-07-09 02:00:00,12720215,1.0
1.0,2020-07-09 02:00:00,12722459,1.0
2.0,2020-07-09 02:00:00,12722834,0.0
1.0,2020-07-09 02:00:00,12724329,1.0
2.0,2020-07-09 02:00:00,12727321,1.0
1.0,2020-07-09 02:00:00,12728070,0.0
1.0,2020-07-09 02:00:00,12728443,1.0
2.0,2020-07-09 02:00:00,12729566,0.0
1.0,2020-07-09 02:00:00,12729939,1.0
5.0,2020-07-09 02:00:00,12730687,1.0
1.0,2020-07-09 02:00:00,12733305,1.0
1.0,2020-07-09 02:00:00,12735923,1.0
1.0,2020-07-09 02:00:00,12736297,1.0
1.0,2020-07-09 02:00:00,12736298,0.0
1.0,2020-07-09 02:00:00,12740786,0.0
2.0,2020-07-09 02:00:00,12741159,1.0
1.0,2020-07-09 02:00:00,12741534,0.0
1.0,2020-07-09 02:00:00,12743029,1.0
3.0,2020-07-09 02:00:00,12743404,0.0
3.0,2020-07-09 02:00:00,12743777,1.0
4.0,2020-07-09 02:00:00,12743778,0.0
4.0,2020-07-09 02:00:00,12744151,1.0
1.0,2020-07-09 02:00:00,12744525,1.0
3.0,2020-07-09 02:00:00,12744899,1.0
2.0,2020-07-09 02:00:00,12745647,1.0
1.0,2020-07-09 02:00:00,12746021,1.0
1.0,2020-07-09 02:00:00,12746396,0.0
7.0,2020-07-09 02:00:00,12747517,1.0
5.0,2020-07-09 02:00:00,12747518,0.0
1.0,2020-07-09 02:00:00,12747891,1.0
3.0,2020-07-09 02:00:00,12747892,0.0
1.0,2020-07-09 02:00:00,12748266,0.0
1.0,2020-07-09 02:00:00,12748640,0.0
1.0,2020-07-09 02:00:00,12749013,1.0
19.0,2020-07-09 02:00:00,12749388,0.0
3.0,2020-07-09 02:00:00,12750135,1.0
1.0,2020-07-09 02:00:00,12750883,1.0
3.0,2020-07-09 02:00:00,12751257,1.0
9.0,2020-07-09 02:00:00,12751258,0.0
1.0,2020-07-09 02:00:00,12751631,1.0
1.0,2020-07-09 02:00:00,12752005,1.0
1.0,2020-07-09 02:00:00,12752753,1.0
2.0,2020-07-09 02:00:00,12752754,0.0
1.0,2020-07-09 02:00:00,12753127,1.0
2.0,2020-07-09 02:00:00,12753501,1.0
2.0,2020-07-09 02:00:00,12753502,0.0
1.0,2020-07-09 02:00:00,12754624,0.0
2.0,2020-07-09 02:00:00,12754997,1.0
3.0,2020-07-09 02:00:00,12756120,0.0
4.0,2020-07-09 02:00:00,12756493,1.0
6.0,2020-07-09 02:00:00,12756494,0.0
3.0,2020-07-09 02:00:00,12757616,0.0
1.0,2020-07-09 02:00:00,12758364,0.0
1.0,2020-07-09 02:00:00,12758737,1.0
1.0,2020-07-09 02:00:00,12758738,0.0
3.0,2020-07-09 02:00:00,12759111,1.0
2.0,2020-07-09 02:00:00,12759112,0.0
3.0,2020-07-09 02:00:00,12759486,0.0
1.0,2020-07-09 02:00:00,12760234,0.0
3.0,2020-07-09 02:00:00,12760607,1.0
9.0,2020-07-09 02:00:00,12760982,0.0
1.0,2020-07-09 02:00:00,12761355,1.0
1.0,2020-07-09 02:00:00,12761356,0.0
