country,date,type,geo,population,newHospitalizations,deaths,cases,cases_national,new_cases,new_cases_national,sum_pop,cases_pop_sub,cases_pop_nat,ratio_pop_cum,ratio_cum,ratio_new,ratio_cum2,ratio_new2,rolling_average,past_average,rolling_average_new_cases,past_average_new_cases,past_average_new_cases_national,measure_H1_H2_cases,measure_H3_cases,cases_national_JHU,new_cases_national_JHU,past_average_new_cases_national_JHU,measure_H1_H2_cases_JHU,past_average_national_new_cases,policy_active,hetero,hetero_mean,differentiating,hhi_cumulative,hhi_new
France,2020-01-13,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-13,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-13,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-14,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-14,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-14,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-14,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-15,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-15,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-15,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-15,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-16,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-16,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-16,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-16,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-17,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-17,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-17,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-17,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-18,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-18,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-18,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-18,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-19,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-19,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-19,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-19,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-20,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-20,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-20,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-20,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-21,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-21,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-21,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-21,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-22,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-22,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-22,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-22,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-23,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-23,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-23,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0
France,2020-01-23,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,1,0,0
France,2020-01-24,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,2,2,0.2857142857142857,4.2635725090992683e-7,0,0,0,0,1,0,0
France,2020-01-24,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,2,2,0.2857142857142857,4.2635725090992683e-7,0,0,0,0,0,0,0
France,2020-01-24,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,2,2,0.2857142857142857,4.2635725090992683e-7,0,0,0,0,1,0,0
France,2020-01-24,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,2,2,0.2857142857142857,4.2635725090992683e-7,0,0,0,0,0,0,0
France,2020-01-25,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,1,0,0
France,2020-01-25,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,0,0,0
France,2020-01-25,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,1,0,0
France,2020-01-25,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,0,0,0
France,2020-01-26,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,0,0,0,0,0,0,0,1,0,0
France,2020-01-26,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,0,0,0,0,0,0,0,0,0,0
France,2020-01-26,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,0,0,0,0,0,0,0,0,0,0
France,2020-01-26,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,0,0,0,0,0,0,0,1,0,0
France,2020-01-27,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,0,0,0,0,0,0,0,0,0,0
France,2020-01-27,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,0,0,0,0,0,0,0,0,0,0
France,2020-01-27,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,0,0,0,0,0,0,0,1,0,0
France,2020-01-27,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,3,0,0,0,0,0,0,0,1,0,0
France,2020-01-28,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,4,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,1,0,0
France,2020-01-28,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,4,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,1,0,0
France,2020-01-28,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,4,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,0,0,0
France,2020-01-28,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,4,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,0,0,0
France,2020-01-29,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,0,0,0
France,2020-01-29,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,1,0,0
France,2020-01-29,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,1,0,0
France,2020-01-29,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,0,0,0
France,2020-01-30,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,0,0,0,0,0,0,0,1,0,0
France,2020-01-30,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,0,0,0,0,0,0,0,0,0,0
France,2020-01-30,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,0,0,0,0,0,0,0,0,0,0
France,2020-01-30,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,0,0,0,0,0,0,0,1,0,0
France,2020-01-31,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,0,0,0,0,0,0,0,1,0,0
France,2020-01-31,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,0,0,0,0,0,0,0,0,0,0
France,2020-01-31,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,0,0,0,0,0,0,0,1,0,0
France,2020-01-31,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,5,0,0,0,0,0,0,0,0,0,0
France,2020-02-01,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,1,0,0
France,2020-02-01,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,1,0,0
France,2020-02-01,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,0,0,0
France,2020-02-01,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,1,0.14285714285714285,2.1317862545496341e-7,0,0,0,0,0,0,0
France,2020-02-02,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-02,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-02,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-02,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-03,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-03,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-03,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-03,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-04,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-04,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-04,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-04,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-05,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-05,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-05,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-05,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-06,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-06,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-06,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-06,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-07,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-07,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-07,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,0,0,0
France,2020-02-07,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,6,0,0,0,0,0,0,0,1,0,0
France,2020-02-08,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,5,0.7142857142857143,1.065893127274817e-6,0,0,0,0,0,0,0
France,2020-02-08,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,5,0.7142857142857143,1.065893127274817e-6,0,0,0,0,1,0,0
France,2020-02-08,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,5,0.7142857142857143,1.065893127274817e-6,0,0,0,0,0,0,0
France,2020-02-08,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,5,0.7142857142857143,1.065893127274817e-6,0,0,0,0,1,0,0
France,2020-02-09,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,0,0,0
France,2020-02-09,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,1,0,0
France,2020-02-09,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,0,0,0
France,2020-02-09,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,1,0,0
France,2020-02-10,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,1,0,0
France,2020-02-10,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,1,0,0
France,2020-02-10,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,0,0,0
France,2020-02-10,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,0,0,0
France,2020-02-11,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,0,0,0
France,2020-02-11,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,1,0,0
France,2020-02-11,Lockdown,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,1,0,0
France,2020-02-11,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,0,0,0
France,2020-02-12,Wearing Masks inside public or commercial building,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,0,0,0
France,2020-02-12,Primary Schools (generally for children ages 10 and below),FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,0,0,0
France,2020-02-12,Restrictions of Mass Gatherings,FRK,8005882,NA,NA,0,0,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,11,0,0,0,0,0,0,0,1,0,0
