date,region,cases,country
2020-06-07,Ile-de-France,38381,France
2020-06-07,La Réunion,143,France
2020-06-07,Martinique,111,France
2020-06-07,Mayotte,338,France
2020-06-07,National,187492,France
2020-06-07,Normandy,2244,France
2020-06-07,Nouvelle-Aquitaine,2644,France
2020-06-07,Occitanie,3433,France
2020-06-07,Pays de la Loire,2610,France
2020-06-07,Provence-Alpes-Côte d'Azur,6752,France
2020-06-07,Baden-Wuerttemberg,35054,Germany
2020-06-07,Bavaria,47485,Germany
2020-06-07,Berlin,7042,Germany
2020-06-07,Brandenburg,3253,Germany
2020-06-07,Bremen,1532,Germany
2020-06-07,Hamburg,5092,Germany
2020-06-07,Hesse,10210,Germany
2020-06-07,Lower Saxony,12602,Germany
2020-06-07,Mecklenburg-Vorpommern,774,Germany
2020-06-07,National,185750,Germany
2020-06-07,North Rhine-Westphalia,38643,Germany
2020-06-07,Rheinland-Pfalz,6792,Germany
2020-06-07,Saarland,2766,Germany
2020-06-07,Saxony,5325,Germany
2020-06-07,Saxony-Anhalt,1720,Germany
2020-06-07,Schleswig-Holstein,3111,Germany
2020-06-07,Thuringia,3104,Germany
2020-06-07,Abruzzo,3265,Italy
2020-06-07,Aosta Valley,1191,Italy
2020-06-07,Apulia,4511,Italy
2020-06-07,Basilicate,399,Italy
2020-06-07,Calabria,1159,Italy
2020-06-07,Campania,4826,Italy
2020-06-07,Emilia-Romagna,27908,Italy
2020-06-07,Friuli Venezia Giulia,3283,Italy
2020-06-07,Lazio,7812,Italy
2020-06-07,Liguria,9812,Italy
2020-06-07,Lombardy,90195,Italy
2020-06-07,Molise,436,Italy
2020-06-07,National,234998,Italy
2020-06-07,Piedmont,30855,Italy
2020-06-07,Sardinia,1362,Italy
2020-06-07,Sicily,3451,Italy
2020-06-07,The Marches,6745,Italy
2020-06-07,Trentino-Alto Adige,7038,Italy
2020-06-07,Tuscany,10135,Italy
2020-06-07,Umbria,1432,Italy
2020-06-07,Veneto,19183,Italy
2020-06-07,Aargau,0,Switzerland
2020-06-07,Appenzell Ausserrhoden,0,Switzerland
2020-06-07,Appenzell Innerrhoden,0,Switzerland
2020-06-07,Basel-City,982,Switzerland
2020-06-07,Basel-Landschaft,845,Switzerland
2020-06-07,Bern,1918,Switzerland
2020-06-07,Fribourg,1168,Switzerland
2020-06-07,Geneva,5360,Switzerland
2020-06-07,Glarus,0,Switzerland
2020-06-07,Grisons,828,Switzerland
2020-06-07,Jura,205,Switzerland
2020-06-07,Lucerne,736,Switzerland
2020-06-07,National,30965,Switzerland
2020-06-07,Neuchatel,733,Switzerland
2020-06-07,Nidwalden,124,Switzerland
2020-06-07,Obwalden,0,Switzerland
2020-06-07,Principality of Liechtenstein,82,Switzerland
2020-06-07,Saint Gallen,0,Switzerland
2020-06-07,Schaffhausen,NA,Switzerland
2020-06-07,Schwyz,307,Switzerland
2020-06-07,Solothurn,0,Switzerland
2020-06-07,Thurgau,383,Switzerland
2020-06-07,Ticino,3316,Switzerland
2020-06-07,Uri,0,Switzerland
2020-06-07,Valais,1959,Switzerland
2020-06-07,Vaud,5463,Switzerland
2020-06-07,Zug,202,Switzerland
2020-06-07,Zurich,3639,Switzerland
2020-06-08,Auvergne-Rhone-Alpes,9916,France
2020-06-08,Bourgogne-Franche-Comté,4951,France
2020-06-08,Brittany,1607,France
2020-06-08,Centre-Val de Loire,2884,France
2020-06-08,Corsica,317,France
2020-06-08,Grand Est,16546,France
2020-06-08,Guadeloupe,102,France
2020-06-08,Guyane,146,France
2020-06-08,Hauts-de-France,8977,France
2020-06-08,Ile-de-France,38407,France
2020-06-08,La Réunion,143,France
2020-06-08,Martinique,111,France
2020-06-08,Mayotte,345,France
2020-06-08,National,187590,France
2020-06-08,Normandy,2246,France
2020-06-08,Nouvelle-Aquitaine,2648,France
2020-06-08,Occitanie,3436,France
2020-06-08,Pays de la Loire,2617,France
2020-06-08,Provence-Alpes-Côte d'Azur,6761,France
2020-06-08,Baden-Wuerttemberg,35064,Germany
2020-06-08,Bavaria,47526,Germany
2020-06-08,Berlin,7071,Germany
2020-06-08,Brandenburg,3255,Germany
2020-06-08,Bremen,1533,Germany
2020-06-08,Hamburg,5095,Germany
2020-06-08,Hesse,10246,Germany
2020-06-08,Lower Saxony,12657,Germany
2020-06-08,Mecklenburg-Vorpommern,774,Germany
2020-06-08,National,186109,Germany
2020-06-08,North Rhine-Westphalia,38728,Germany
2020-06-08,Rheinland-Pfalz,6807,Germany
2020-06-08,Saarland,2775,Germany
2020-06-08,Saxony,5328,Germany
2020-06-08,Saxony-Anhalt,1720,Germany
2020-06-08,Schleswig-Holstein,3113,Germany
2020-06-08,Thuringia,3110,Germany
2020-06-08,Abruzzo,3265,Italy
2020-06-08,Aosta Valley,1191,Italy
2020-06-08,Apulia,4512,Italy
2020-06-08,Basilicate,399,Italy
2020-06-08,Calabria,1159,Italy
2020-06-08,Campania,4828,Italy
2020-06-08,Emilia-Romagna,27928,Italy
2020-06-08,Friuli Venezia Giulia,3284,Italy
2020-06-08,Lazio,7828,Italy
2020-06-08,Liguria,9826,Italy
2020-06-08,Lombardy,90389,Italy
2020-06-08,Molise,436,Italy
2020-06-08,National,235278,Italy
2020-06-08,Piedmont,30869,Italy
2020-06-08,Sardinia,1362,Italy
2020-06-08,Sicily,3452,Italy
2020-06-08,The Marches,6747,Italy
2020-06-08,Trentino-Alto Adige,7040,Italy
2020-06-08,Tuscany,10144,Italy
2020-06-08,Umbria,1432,Italy
2020-06-08,Veneto,19187,Italy
2020-06-08,Aargau,1218,Switzerland
2020-06-08,Appenzell Ausserrhoden,100,Switzerland
2020-06-08,Appenzell Innerrhoden,0,Switzerland
2020-06-08,Basel-City,982,Switzerland
2020-06-08,Basel-Landschaft,845,Switzerland
2020-06-08,Bern,1918,Switzerland
2020-06-08,Fribourg,1172,Switzerland
2020-06-08,Geneva,5361,Switzerland
2020-06-08,Glarus,128,Switzerland
2020-06-08,Grisons,828,Switzerland
2020-06-08,Jura,205,Switzerland
2020-06-08,Lucerne,736,Switzerland
2020-06-08,National,30972,Switzerland
2020-06-08,Neuchatel,735,Switzerland
2020-06-08,Nidwalden,124,Switzerland
2020-06-08,Obwalden,82,Switzerland
2020-06-08,Principality of Liechtenstein,82,Switzerland
2020-06-08,Saint Gallen,NA,Switzerland
2020-06-08,Schaffhausen,79,Switzerland
2020-06-08,Schwyz,307,Switzerland
2020-06-08,Solothurn,446,Switzerland
2020-06-08,Thurgau,384,Switzerland
2020-06-08,Ticino,3316,Switzerland
2020-06-08,Uri,0,Switzerland
2020-06-08,Valais,1964,Switzerland
2020-06-08,Vaud,5464,Switzerland
2020-06-08,Zug,203,Switzerland
2020-06-08,Zurich,3639,Switzerland
2020-06-09,Auvergne-Rhone-Alpes,9911,France
2020-06-09,Bourgogne-Franche-Comté,4966,France
2020-06-09,Brittany,1607,France
2020-06-09,Centre-Val de Loire,2881,France
2020-06-09,Corsica,317,France
2020-06-09,Grand Est,16565,France
2020-06-09,Guadeloupe,102,France
2020-06-09,Guyane,159,France
2020-06-09,Hauts-de-France,9002,France
2020-06-09,Ile-de-France,38457,France
2020-06-09,La Réunion,143,France
2020-06-09,Martinique,111,France
2020-06-09,Mayotte,346,France
2020-06-09,National,187925,France
2020-06-09,Normandy,2250,France
2020-06-09,Nouvelle-Aquitaine,2654,France
2020-06-09,Occitanie,3440,France
2020-06-09,Pays de la Loire,2623,France
2020-06-09,Provence-Alpes-Côte d'Azur,6769,France
2020-06-09,Baden-Wuerttemberg,35094,Germany
2020-06-09,Bavaria,47571,Germany
2020-06-09,Berlin,7127,Germany
2020-06-09,Brandenburg,3261,Germany
2020-06-09,Bremen,1548,Germany
2020-06-09,Hamburg,5097,Germany
2020-06-09,Hesse,10263,Germany
2020-06-09,Lower Saxony,12733,Germany
2020-06-09,Mecklenburg-Vorpommern,777,Germany
2020-06-09,National,186506,Germany
2020-06-09,North Rhine-Westphalia,38850,Germany
2020-06-09,Rheinland-Pfalz,6823,Germany
2020-06-09,Saarland,2782,Germany
2020-06-09,Saxony,5335,Germany
2020-06-09,Saxony-Anhalt,1728,Germany
2020-06-09,Schleswig-Holstein,3114,Germany
2020-06-09,Thuringia,3124,Germany
2020-06-09,Abruzzo,3266,Italy
2020-06-09,Aosta Valley,1191,Italy
2020-06-09,Apulia,4512,Italy
2020-06-09,Basilicate,400,Italy
2020-06-09,Calabria,1159,Italy
2020-06-09,Campania,4833,Italy
2020-06-09,Emilia-Romagna,27946,Italy
2020-06-09,Friuli Venezia Giulia,3284,Italy
2020-06-09,Lazio,7851,Italy
2020-06-09,Liguria,9834,Italy
2020-06-09,Lombardy,90581,Italy
2020-06-09,Molise,438,Italy
2020-06-09,National,235561,Italy
2020-06-09,Piedmont,30890,Italy
2020-06-09,Sardinia,1361,Italy
2020-06-09,Sicily,3454,Italy
2020-06-09,The Marches,6747,Italy
2020-06-09,Trentino-Alto Adige,7043,Italy
2020-06-09,Tuscany,10145,Italy
2020-06-09,Umbria,1435,Italy
2020-06-09,Veneto,19191,Italy
2020-06-09,Aargau,1220,Switzerland
2020-06-09,Appenzell Ausserrhoden,0,Switzerland
2020-06-09,Appenzell Innerrhoden,25,Switzerland
2020-06-09,Basel-City,983,Switzerland
2020-06-09,Basel-Landschaft,845,Switzerland
2020-06-09,Bern,1919,Switzerland
2020-06-09,Fribourg,1172,Switzerland
2020-06-09,Geneva,5361,Switzerland
2020-06-09,Glarus,128,Switzerland
2020-06-09,Grisons,828,Switzerland
2020-06-09,Jura,205,Switzerland
2020-06-09,Lucerne,736,Switzerland
2020-06-09,National,30988,Switzerland
2020-06-09,Neuchatel,735,Switzerland
2020-06-09,Nidwalden,124,Switzerland
2020-06-09,Obwalden,82,Switzerland
2020-06-09,Principality of Liechtenstein,82,Switzerland
2020-06-09,Saint Gallen,0,Switzerland
2020-06-09,Schaffhausen,79,Switzerland
2020-06-09,Schwyz,307,Switzerland
2020-06-09,Solothurn,446,Switzerland
2020-06-09,Thurgau,384,Switzerland
2020-06-09,Ticino,3316,Switzerland
2020-06-09,Uri,0,Switzerland
2020-06-09,Valais,1965,Switzerland
2020-06-09,Vaud,5467,Switzerland
2020-06-09,Zug,205,Switzerland
2020-06-09,Zurich,3639,Switzerland
2020-06-10,Auvergne-Rhone-Alpes,9924,France
2020-06-10,Bourgogne-Franche-Comté,4967,France
2020-06-10,Brittany,1610,France
2020-06-10,Centre-Val de Loire,2880,France
2020-06-10,Corsica,317,France
2020-06-10,Grand Est,16548,France
2020-06-10,Guadeloupe,102,France
2020-06-10,Guyane,166,France
2020-06-10,Hauts-de-France,9014,France
2020-06-10,Ile-de-France,38486,France
2020-06-10,La Réunion,143,France
2020-06-10,Martinique,111,France
2020-06-10,Mayotte,351,France
2020-06-10,National,188322,France
2020-06-10,Normandy,2250,France
2020-06-10,Nouvelle-Aquitaine,2656,France
2020-06-10,Occitanie,3438,France
2020-06-10,Pays de la Loire,2629,France
2020-06-10,Provence-Alpes-Côte d'Azur,6777,France
2020-06-10,Baden-Wuerttemberg,35145,Germany
2020-06-10,Bavaria,47646,Germany
2020-06-10,Berlin,7207,Germany
2020-06-10,Brandenburg,3266,Germany
2020-06-10,Bremen,1565,Germany
2020-06-10,Hamburg,5101,Germany
2020-06-10,Hesse,10300,Germany
2020-06-10,Lower Saxony,12797,Germany
2020-06-10,Mecklenburg-Vorpommern,778,Germany
2020-06-10,National,186522,Germany
2020-06-10,North Rhine-Westphalia,38994,Germany
2020-06-10,Rheinland-Pfalz,6830,Germany
2020-06-10,Saarland,2787,Germany
2020-06-10,Saxony,5338,Germany
2020-06-10,Saxony-Anhalt,1731,Germany
2020-06-10,Schleswig-Holstein,3116,Germany
2020-06-10,Thuringia,3146,Germany
2020-06-10,Abruzzo,3266,Italy
2020-06-10,Aosta Valley,1191,Italy
2020-06-10,Apulia,4512,Italy
2020-06-10,Basilicate,400,Italy
2020-06-10,Calabria,1159,Italy
2020-06-10,Campania,4834,Italy
2020-06-10,Emilia-Romagna,27970,Italy
2020-06-10,Friuli Venezia Giulia,3286,Italy
2020-06-10,Lazio,7869,Italy
2020-06-10,Liguria,9854,Italy
2020-06-10,Lombardy,90680,Italy
2020-06-10,Molise,439,Italy
2020-06-10,National,235763,Italy
2020-06-10,Piedmont,30916,Italy
2020-06-10,Sardinia,1361,Italy
2020-06-10,Sicily,3455,Italy
2020-06-10,The Marches,6750,Italy
2020-06-10,Trentino-Alto Adige,7043,Italy
2020-06-10,Tuscany,10148,Italy
2020-06-10,Umbria,1436,Italy
2020-06-10,Veneto,19194,Italy
2020-06-10,Aargau,1220,Switzerland
2020-06-10,Appenzell Ausserrhoden,0,Switzerland
2020-06-10,Appenzell Innerrhoden,25,Switzerland
2020-06-10,Basel-City,983,Switzerland
2020-06-10,Basel-Landschaft,846,Switzerland
2020-06-10,Bern,1919,Switzerland
2020-06-10,Fribourg,1174,Switzerland
2020-06-10,Geneva,5363,Switzerland
2020-06-10,Glarus,128,Switzerland
2020-06-10,Grisons,828,Switzerland
2020-06-10,Jura,205,Switzerland
2020-06-10,Lucerne,736,Switzerland
2020-06-10,National,31011,Switzerland
2020-06-10,Neuchatel,735,Switzerland
2020-06-10,Nidwalden,124,Switzerland
2020-06-10,Obwalden,82,Switzerland
2020-06-10,Principality of Liechtenstein,82,Switzerland
2020-06-10,Saint Gallen,811,Switzerland
2020-06-10,Schaffhausen,79,Switzerland
2020-06-10,Schwyz,307,Switzerland
2020-06-10,Solothurn,0,Switzerland
2020-06-10,Thurgau,384,Switzerland
2020-06-10,Ticino,3316,Switzerland
2020-06-10,Uri,0,Switzerland
2020-06-10,Valais,1969,Switzerland
2020-06-10,Vaud,5468,Switzerland
2020-06-10,Zug,207,Switzerland
2020-06-10,Zurich,3642,Switzerland
2020-06-11,Auvergne-Rhone-Alpes,9935,France
2020-06-11,Bourgogne-Franche-Comté,4972,France
2020-06-11,Brittany,1613,France
2020-06-11,Centre-Val de Loire,2883,France
2020-06-11,Corsica,317,France
2020-06-11,Grand Est,16572,France
2020-06-11,Guadeloupe,102,France
2020-06-11,Guyane,177,France
2020-06-11,Hauts-de-France,9015,France
2020-06-11,Ile-de-France,38528,France
2020-06-11,La Réunion,144,France
2020-06-11,Martinique,111,France
2020-06-11,Mayotte,356,France
2020-06-11,National,188680,France
2020-06-11,Normandy,2250,France
2020-06-11,Nouvelle-Aquitaine,2658,France
2020-06-11,Occitanie,3440,France
2020-06-11,Pays de la Loire,2647,France
2020-06-11,Provence-Alpes-Côte d'Azur,6781,France
2020-06-11,Baden-Wuerttemberg,35158,Germany
2020-06-11,Bavaria,47681,Germany
2020-06-11,Berlin,7257,Germany
2020-06-11,Brandenburg,3271,Germany
2020-06-11,Bremen,1573,Germany
2020-06-11,Hamburg,5108,Germany
2020-06-11,Hesse,10309,Germany
2020-06-11,Lower Saxony,12847,Germany
2020-06-11,Mecklenburg-Vorpommern,780,Germany
2020-06-11,National,186691,Germany
2020-06-11,North Rhine-Westphalia,39065,Germany
2020-06-11,Rheinland-Pfalz,6831,Germany
2020-06-11,Saarland,2787,Germany
2020-06-11,Saxony,5339,Germany
2020-06-11,Saxony-Anhalt,1734,Germany
2020-06-11,Schleswig-Holstein,3119,Germany
2020-06-11,Thuringia,3165,Germany
2020-06-11,Abruzzo,3267,Italy
2020-06-11,Aosta Valley,1191,Italy
2020-06-11,Apulia,4513,Italy
2020-06-11,Basilicate,401,Italy
2020-06-11,Calabria,1161,Italy
2020-06-11,Campania,4837,Italy
2020-06-11,Emilia-Romagna,27995,Italy
2020-06-11,Friuli Venezia Giulia,3287,Italy
2020-06-11,Lazio,7889,Italy
2020-06-11,Liguria,9864,Italy
2020-06-11,Lombardy,90932,Italy
2020-06-11,Molise,439,Italy
2020-06-11,National,236142,Italy
2020-06-11,Piedmont,30958,Italy
2020-06-11,Sardinia,1362,Italy
2020-06-11,Sicily,3455,Italy
2020-06-11,The Marches,6751,Italy
2020-06-11,Trentino-Alto Adige,7047,Italy
2020-06-11,Tuscany,10158,Italy
2020-06-11,Umbria,1436,Italy
2020-06-11,Veneto,19199,Italy
2020-06-11,Aargau,1222,Switzerland
2020-06-11,Appenzell Ausserrhoden,0,Switzerland
2020-06-11,Appenzell Innerrhoden,0,Switzerland
2020-06-11,Basel-City,983,Switzerland
2020-06-11,Basel-Landschaft,846,Switzerland
2020-06-11,Bern,1924,Switzerland
2020-06-11,Fribourg,1175,Switzerland
2020-06-11,Geneva,5363,Switzerland
2020-06-11,Glarus,128,Switzerland
2020-06-11,Grisons,829,Switzerland
2020-06-11,Jura,205,Switzerland
2020-06-11,Lucerne,736,Switzerland
2020-06-11,National,31044,Switzerland
2020-06-11,Neuchatel,735,Switzerland
2020-06-11,Nidwalden,124,Switzerland
2020-06-11,Obwalden,0,Switzerland
2020-06-11,Principality of Liechtenstein,82,Switzerland
2020-06-11,Saint Gallen,0,Switzerland
2020-06-11,Schaffhausen,79,Switzerland
2020-06-11,Schwyz,308,Switzerland
2020-06-11,Solothurn,0,Switzerland
2020-06-11,Thurgau,384,Switzerland
2020-06-11,Ticino,3317,Switzerland
2020-06-11,Uri,0,Switzerland
2020-06-11,Valais,1973,Switzerland
2020-06-11,Vaud,5472,Switzerland
2020-06-11,Zug,207,Switzerland
2020-06-11,Zurich,3644,Switzerland
2020-06-12,Auvergne-Rhone-Alpes,9933,France
2020-06-12,Bourgogne-Franche-Comté,4992,France
2020-06-12,Brittany,1614,France
2020-06-12,Centre-Val de Loire,2883,France
2020-06-12,Corsica,317,France
2020-06-12,Grand Est,16591,France
2020-06-12,Guadeloupe,102,France
2020-06-12,Guyane,190,France
2020-06-12,Hauts-de-France,9026,France
2020-06-12,Ile-de-France,38553,France
2020-06-12,La Réunion,147,France
2020-06-12,Martinique,111,France
2020-06-12,Mayotte,363,France
2020-06-12,National,189244,France
2020-06-12,Normandy,2251,France
2020-06-12,Nouvelle-Aquitaine,2660,France
2020-06-12,Occitanie,3442,France
2020-06-12,Pays de la Loire,2652,France
2020-06-12,Provence-Alpes-Côte d'Azur,6784,France
2020-06-12,Baden-Wuerttemberg,35189,Germany
2020-06-12,Bavaria,47713,Germany
2020-06-12,Berlin,7299,Germany
2020-06-12,Brandenburg,3279,Germany
2020-06-12,Bremen,1581,Germany
2020-06-12,Hamburg,5112,Germany
2020-06-12,Hesse,10334,Germany
2020-06-12,Lower Saxony,12922,Germany
2020-06-12,Mecklenburg-Vorpommern,782,Germany
2020-06-12,National,187226,Germany
2020-06-12,North Rhine-Westphalia,39148,Germany
2020-06-12,Rheinland-Pfalz,6842,Germany
2020-06-12,Saarland,2788,Germany
2020-06-12,Saxony,5343,Germany
2020-06-12,Saxony-Anhalt,1747,Germany
2020-06-12,Schleswig-Holstein,3120,Germany
2020-06-12,Thuringia,3172,Germany
2020-06-12,Abruzzo,3271,Italy
2020-06-12,Aosta Valley,1191,Italy
2020-06-12,Apulia,4515,Italy
2020-06-12,Basilicate,401,Italy
2020-06-12,Calabria,1161,Italy
2020-06-12,Campania,4608,Italy
2020-06-12,Emilia-Romagna,28028,Italy
2020-06-12,Friuli Venezia Giulia,3290,Italy
2020-06-12,Lazio,7916,Italy
2020-06-12,Liguria,9871,Italy
2020-06-12,Lombardy,91204,Italy
2020-06-12,Molise,439,Italy
2020-06-12,National,236305,Italy
2020-06-12,Piedmont,30989,Italy
2020-06-12,Sardinia,1363,Italy
2020-06-12,Sicily,3455,Italy
2020-06-12,The Marches,6752,Italy
2020-06-12,Trentino-Alto Adige,7051,Italy
2020-06-12,Tuscany,10165,Italy
2020-06-12,Umbria,1436,Italy
2020-06-12,Veneto,19199,Italy
2020-06-12,Aargau,0,Switzerland
2020-06-12,Appenzell Ausserrhoden,100,Switzerland
2020-06-12,Appenzell Innerrhoden,25,Switzerland
2020-06-12,Basel-City,983,Switzerland
2020-06-12,Basel-Landschaft,846,Switzerland
2020-06-12,Bern,1927,Switzerland
2020-06-12,Fribourg,1175,Switzerland
2020-06-12,Geneva,5367,Switzerland
2020-06-12,Glarus,128,Switzerland
2020-06-12,Grisons,829,Switzerland
2020-06-12,Jura,205,Switzerland
2020-06-12,Lucerne,0,Switzerland
2020-06-12,National,31063,Switzerland
2020-06-12,Neuchatel,736,Switzerland
2020-06-12,Nidwalden,124,Switzerland
2020-06-12,Obwalden,0,Switzerland
2020-06-12,Principality of Liechtenstein,82,Switzerland
2020-06-12,Saint Gallen,0,Switzerland
2020-06-12,Schaffhausen,79,Switzerland
2020-06-12,Schwyz,308,Switzerland
2020-06-12,Solothurn,0,Switzerland
2020-06-12,Thurgau,384,Switzerland
2020-06-12,Ticino,3317,Switzerland
2020-06-12,Uri,0,Switzerland
2020-06-12,Valais,1977,Switzerland
2020-06-12,Vaud,5479,Switzerland
2020-06-12,Zug,211,Switzerland
2020-06-12,Zurich,3646,Switzerland
2020-06-13,Auvergne-Rhone-Alpes,9938,France
2020-06-13,Bourgogne-Franche-Comté,4992,France
2020-06-13,Brittany,1615,France
2020-06-13,Centre-Val de Loire,2885,France
2020-06-13,Corsica,317,France
2020-06-13,Grand Est,16601,France
2020-06-13,Guadeloupe,102,France
2020-06-13,Guyane,203,France
2020-06-13,Hauts-de-France,9030,France
2020-06-13,Ile-de-France,38543,France
2020-06-13,La Réunion,148,France
2020-06-13,Martinique,111,France
2020-06-13,Mayotte,366,France
2020-06-13,National,189637,France
2020-06-13,Normandy,2252,France
2020-06-13,Nouvelle-Aquitaine,2659,France
2020-06-13,Occitanie,3444,France
2020-06-13,Pays de la Loire,2657,France
2020-06-13,Provence-Alpes-Côte d'Azur,6793,France
2020-06-13,Baden-Wuerttemberg,35199,Germany
2020-06-13,Bavaria,47735,Germany
2020-06-13,Berlin,7366,Germany
2020-06-13,Brandenburg,3284,Germany
2020-06-13,Bremen,1589,Germany
2020-06-13,Hamburg,5115,Germany
2020-06-13,Hesse,10353,Germany
2020-06-13,Lower Saxony,12952,Germany
2020-06-13,Mecklenburg-Vorpommern,782,Germany
2020-06-13,National,187267,Germany
2020-06-13,North Rhine-Westphalia,39258,Germany
2020-06-13,Rheinland-Pfalz,6843,Germany
2020-06-13,Saarland,2789,Germany
2020-06-13,Saxony,5343,Germany
2020-06-13,Saxony-Anhalt,1758,Germany
2020-06-13,Schleswig-Holstein,3120,Germany
2020-06-13,Thuringia,3183,Germany
2020-06-13,Abruzzo,3275,Italy
2020-06-13,Aosta Valley,1191,Italy
2020-06-13,Apulia,4515,Italy
2020-06-13,Basilicate,401,Italy
2020-06-13,Calabria,1162,Italy
2020-06-13,Campania,4608,Italy
2020-06-13,Emilia-Romagna,28056,Italy
2020-06-13,Friuli Venezia Giulia,3296,Italy
2020-06-13,Lazio,7941,Italy
2020-06-13,Liguria,9875,Italy
2020-06-13,Lombardy,91414,Italy
2020-06-13,Molise,439,Italy
2020-06-13,National,236651,Italy
2020-06-13,Piedmont,31029,Italy
2020-06-13,Sardinia,1363,Italy
2020-06-13,Sicily,3456,Italy
2020-06-13,The Marches,6754,Italy
2020-06-13,Trentino-Alto Adige,7056,Italy
2020-06-13,Tuscany,10172,Italy
2020-06-13,Umbria,1436,Italy
2020-06-13,Veneto,19212,Italy
2020-06-13,Aargau,1226,Switzerland
2020-06-13,Appenzell Ausserrhoden,0,Switzerland
2020-06-13,Appenzell Innerrhoden,0,Switzerland
2020-06-13,Basel-City,983,Switzerland
2020-06-13,Basel-Landschaft,846,Switzerland
2020-06-13,Bern,NA,Switzerland
2020-06-13,Fribourg,1179,Switzerland
2020-06-13,Geneva,5367,Switzerland
2020-06-13,Glarus,0,Switzerland
2020-06-13,Grisons,829,Switzerland
2020-06-13,Jura,206,Switzerland
2020-06-13,Lucerne,0,Switzerland
2020-06-13,National,31094,Switzerland
2020-06-13,Neuchatel,737,Switzerland
2020-06-13,Nidwalden,124,Switzerland
2020-06-13,Obwalden,0,Switzerland
2020-06-13,Principality of Liechtenstein,82,Switzerland
2020-06-13,Saint Gallen,0,Switzerland
2020-06-13,Schaffhausen,NA,Switzerland
2020-06-13,Schwyz,308,Switzerland
2020-06-13,Solothurn,0,Switzerland
2020-06-13,Thurgau,384,Switzerland
2020-06-13,Ticino,3318,Switzerland
2020-06-13,Uri,0,Switzerland
2020-06-13,Valais,1977,Switzerland
2020-06-13,Vaud,5479,Switzerland
2020-06-13,Zug,211,Switzerland
2020-06-13,Zurich,3649,Switzerland
2020-06-14,Auvergne-Rhone-Alpes,9938,France
2020-06-14,Bourgogne-Franche-Comté,4992,France
2020-06-14,Brittany,1615,France
2020-06-14,Centre-Val de Loire,2885,France
2020-06-14,Corsica,317,France
2020-06-14,Grand Est,16605,France
2020-06-14,Guadeloupe,102,France
2020-06-14,Guyane,218,France
2020-06-14,Hauts-de-France,9032,France
2020-06-14,Ile-de-France,38547,France
2020-06-14,La Réunion,148,France
2020-06-14,Martinique,111,France
2020-06-14,Mayotte,367,France
2020-06-14,National,189928,France
2020-06-14,Normandy,2252,France
2020-06-14,Nouvelle-Aquitaine,2660,France
2020-06-14,Occitanie,3446,France
2020-06-14,Pays de la Loire,2659,France
2020-06-14,Provence-Alpes-Côte d'Azur,6794,France
2020-06-14,Baden-Wuerttemberg,35219,Germany
2020-06-14,Bavaria,47753,Germany
2020-06-14,Berlin,7378,Germany
2020-06-14,Brandenburg,3285,Germany
2020-06-14,Bremen,1592,Germany
2020-06-14,Hamburg,5116,Germany
2020-06-14,Hesse,10359,Germany
2020-06-14,Lower Saxony,12965,Germany
2020-06-14,Mecklenburg-Vorpommern,783,Germany
2020-06-14,National,187518,Germany
2020-06-14,North Rhine-Westphalia,39334,Germany
2020-06-14,Rheinland-Pfalz,6846,Germany
2020-06-14,Saarland,2789,Germany
2020-06-14,Saxony,5344,Germany
2020-06-14,Saxony-Anhalt,1770,Germany
2020-06-14,Schleswig-Holstein,3120,Germany
2020-06-14,Thuringia,3188,Germany
2020-06-14,Abruzzo,3279,Italy
2020-06-14,Aosta Valley,1191,Italy
2020-06-14,Apulia,4515,Italy
2020-06-14,Basilicate,401,Italy
2020-06-14,Calabria,1162,Italy
2020-06-14,Campania,4609,Italy
2020-06-14,Emilia-Romagna,28073,Italy
2020-06-14,Friuli Venezia Giulia,3296,Italy
2020-06-14,Lazio,7955,Italy
2020-06-14,Liguria,9879,Italy
2020-06-14,Lombardy,91658,Italy
2020-06-14,Molise,439,Italy
2020-06-14,National,236989,Italy
2020-06-14,Piedmont,31059,Italy
2020-06-14,Sardinia,1363,Italy
2020-06-14,Sicily,3457,Italy
2020-06-14,The Marches,6758,Italy
2020-06-14,Trentino-Alto Adige,7060,Italy
2020-06-14,Tuscany,10180,Italy
2020-06-14,Umbria,1436,Italy
2020-06-14,Veneto,19219,Italy
2020-06-14,Aargau,1227,Switzerland
2020-06-14,Appenzell Ausserrhoden,0,Switzerland
2020-06-14,Appenzell Innerrhoden,0,Switzerland
2020-06-14,Basel-City,983,Switzerland
2020-06-14,Basel-Landschaft,846,Switzerland
2020-06-14,Bern,NA,Switzerland
2020-06-14,Fribourg,1181,Switzerland
2020-06-14,Geneva,5367,Switzerland
2020-06-14,Glarus,0,Switzerland
2020-06-14,Grisons,829,Switzerland
2020-06-14,Jura,206,Switzerland
2020-06-14,Lucerne,738,Switzerland
2020-06-14,National,31117,Switzerland
2020-06-14,Neuchatel,737,Switzerland
2020-06-14,Nidwalden,124,Switzerland
2020-06-14,Obwalden,0,Switzerland
2020-06-14,Principality of Liechtenstein,82,Switzerland
2020-06-14,Saint Gallen,0,Switzerland
2020-06-14,Schaffhausen,NA,Switzerland
2020-06-14,Schwyz,308,Switzerland
2020-06-14,Solothurn,448,Switzerland
2020-06-14,Thurgau,384,Switzerland
2020-06-14,Ticino,3321,Switzerland
2020-06-14,Uri,0,Switzerland
