date,region,cases,cases_national,country,eurostat_total_population_2019,code,new_cases,new_cases_national,sum_pop,cases_pop_sub,cases_pop_nat,ratio_pop_cum,ratio_cum,ratio_new,ratio_cum2,ratio_new2
2020-06-29,Abruzzo,3287,240436,Italy,1311580,ITF1,1,126,59287270,0.002506137635523567,0.004055440569282411,-0.001549302933758844,0.013670997687534313,0.007936507936507936,1.8689617777256854e-4,6.298815822625346e-5
2020-06-29,Aosta Valley,1194,240436,Italy,125666,ITC2,0,126,59287270,0.009501376665128196,0.004055440569282411,0.0054459360958457855,0.004965978472441731,0,2.4660942188754707e-5,0
2020-06-29,Apulia,4531,240436,Italy,4029053,ITF4,0,126,59287270,0.0011245818806553303,0.004055440569282411,-0.0029308586886270804,0.018844931707398226,0,3.55131451056503e-4,0
2020-06-29,Basilicate,402,240436,Italy,562869,ITF5,1,126,59287270,7.141981526785096e-4,0.004055440569282411,-0.003341242416603901,0.0016719626012743516,0.007936507936507936,2.7954589400600964e-6,6.298815822625346e-5
2020-06-29,Calabria,1180,240436,Italy,1947131,ITF6,0,126,59287270,6.060198312286128e-4,0.004055440569282411,-0.0034494207380537977,0.004907750919163519,0,2.408601908455037e-5,0
2020-06-29,Campania,4666,240436,Italy,5801692,ITF3,1,126,59287270,8.042481400253581e-4,0.004055440569282411,-0.0032511924292570526,0.01940641168543812,0.007936507936507936,3.7660881450470924e-4,6.298815822625346e-5
2020-06-29,Emilia-Romagna,28472,240436,Italy,4459477,ITH5,16,126,59287270,0.006384605190249888,0.004055440569282411,0.002329164620967477,0.1184182069240879,0.12698412698412698,0.0140228717311161,0.016124968505920885
2020-06-29,Friuli Venezia Giulia,3308,240436,Italy,1215220,ITH4,0,126,59287270,0.0027221408469248367,0.004055440569282411,-0.001333299722357574,0.01375833901745163,0,1.8929189251913188e-4,0
2020-06-29,Lazio,8105,240436,Italy,5879082,ITI4,9,126,59287270,0.0013786165935430056,0.004055440569282411,-0.002676823975739405,0.03370959423713587,0.07142857142857142,0.0011363367436323438,0.00510204081632653
2020-06-29,Liguria,9974,240436,Italy,1550640,ITC3,7,126,59287270,0.006432182840633545,0.004055440569282411,0.0023767422713511345,0.04148297259977707,0.05555555555555555,0.001720837015713855,0.0030864197530864196
2020-06-29,Lombardy,93839,240436,Italy,10060574,ITC4,78,126,59287270,0.009327400205992223,0.004055440569282411,0.005271959636709812,0.39028681229100465,0.6190476190476191,0.1523237958482739,0.3832199546485261
2020-06-29,Molise,445,240436,Italy,305617,ITF2,0,126,59287270,0.0014560708337559756,0.004055440569282411,-0.002599369735526435,0.001850804372057429,0,3.4254768236268945e-6,0
2020-06-29,Piedmont,31338,240436,Italy,4356406,ITC1,2,126,59287270,0.007193544403345326,0.004055440569282411,0.0031381038340629157,0.13033821890232744,0.015873015873015872,0.016988051306631027,2.5195263290501383e-4
2020-06-29,Sardinia,1364,240436,Italy,1639591,ITG2,0,126,59287270,8.31914788505182e-4,0.004055440569282411,-0.0032235257807772285,0.005673027333677153,0,3.218323912864811e-5,0
2020-06-29,Sicily,3078,240436,Italy,4999891,ITG1,1,126,59287270,6.156134203725641e-4,0.004055440569282411,-0.0034398271489098466,0.012801743499309588,0.007936507936507936,1.6388463662211529e-4,6.298815822625346e-5
2020-06-29,The Marches,6785,240436,Italy,1525271,ITI3,0,126,59287270,0.004448389827119246,0.004055440569282411,3.929492578368353e-4,0.028219567785190237,0,7.963440059829466e-4,0
2020-06-29,Trentino-Alto Adige,7502,240436,Italy,NA,IT,2,126,59287270,NA,0.004055440569282411,NA,0.031201650335224342,0.015873015873015872,9.735429836416053e-4,2.5195263290501383e-4
2020-06-29,Tuscany,10248,240436,Italy,3729641,ITI1,5,126,59287270,0.002747717541715141,0.004055440569282411,-0.0013077230275672699,0.04262256899965063,0.03968253968253968,0.001816683388129979,0.0015747039556563364
2020-06-29,Umbria,1440,240436,Italy,882015,ITI2,0,126,59287270,0.0016326252954881719,0.004055440569282411,-0.002422815273794239,0.0059891197657588715,0,3.58695555686036e-5,0
2020-06-29,Veneto,19278,240436,Italy,4905854,ITH3,3,126,59287270,0.0039295910559099395,0.004055440569282411,-1.258495133724712e-4,0.08017934086409689,0.023809523809523808,0.006428726701401038,5.668934240362811e-4
2020-06-29,Aargau,1274,31652,Switzerland,678207,CH033,20,35,8544527,0.001878482528195669,0.0037043595274495592,-0.0018258769992538903,0.04025022115506129,0.5714285714285714,0.0016200803030313436,0.32653061224489793
2020-06-29,Appenzell Ausserrhoden,102,31652,Switzerland,55234,CH053,1,35,8544527,0.0018466886338125068,0.0037043595274495592,-0.0018576708936370524,0.0032225451788196638,0.02857142857142857,1.038479742953386e-5,8.163265306122448e-4
2020-06-29,Appenzell Innerrhoden,25,31652,Switzerland,16145,CH054,0,35,8544527,0.001548467017652524,0.0037043595274495592,-0.0021558925097970353,7.898395046126627e-4,0,6.238464430467764e-7,0
2020-06-29,Basel-City,985,31652,Switzerland,194766,CH031,0,35,8544527,0.005057350872328846,0.0037043595274495592,0.0013529913448792866,0.03111967648173891,0,9.684342643280939e-4,0
2020-06-29,Basel-Landschaft,859,31652,Switzerland,288132,CH032,1,35,8544527,0.002981272472339067,0.0037043595274495592,-7.230870551104924e-4,0.02713888537849109,0.02857142857142857,7.365190995868775e-4,8.163265306122448e-4
2020-06-29,Bern,1935,31652,Switzerland,1034977,CH021,4,35,8544527,0.0018696067642082867,0.0037043595274495592,-0.0018347527632412725,0.06113357765702009,0.11428571428571428,0.0037373143171469062,0.013061224489795917
2020-06-29,Fribourg,1220,31652,Switzerland,318714,CH022,0,35,8544527,0.003827883306036133,0.0037043595274495592,1.2352377858657363e-4,0.03854416782509794,0,0.0014856528733293152,0
2020-06-29,Geneva,5397,31652,Switzerland,499480,CH013,6,35,8544527,0.010805237446944822,0.0037043595274495592,0.007100877919495263,0.17051055225578163,0.17142857142857143,0.029073848430571637,0.02938775510204082
2020-06-29,Glarus,129,31652,Switzerland,40403,CH051,0,35,8544527,0.0031928322154295475,0.0037043595274495592,-5.115273120200117e-4,0.00407557184380134,0,1.6610285853986252e-5,0
2020-06-29,Grisons,835,31652,Switzerland,198379,CH056,1,35,8544527,0.004209114876070552,0.0037043595274495592,5.047553486209927e-4,0.026380639454062934,0.02857142857142857,6.959381380052618e-4,8.163265306122448e-4
2020-06-29,Jura,216,31652,Switzerland,73419,CH025,0,35,8544527,0.0029420177338291176,0.0037043595274495592,-7.623417936204416e-4,0.006824213319853406,0,4.656988743486464e-5,0
2020-06-29,Lucerne,754,31652,Switzerland,409557,CH061,2,35,8544527,0.0018410135829689152,0.0037043595274495592,-0.001863345944480644,0.023821559459117906,0.05714285714285714,5.674666950642897e-4,0.0032653061224489793
2020-06-29,Neuchatel,746,31652,Switzerland,176850,CH024,1,35,8544527,0.00421826406559231,0.0037043595274495592,5.139045381427503e-4,0.023568810817641856,0.02857142857142857,5.554888433577917e-4,8.163265306122448e-4
2020-06-29,Nidwalden,124,31652,Switzerland,43223,CH065,0,35,8544527,0.0028688429771186637,0.0037043595274495592,-8.355165503308956e-4,0.003917603942878807,0,1.534762065325957e-5,0
2020-06-29,Obwalden,83,31652,Switzerland,37841,CH064,1,35,8544527,0.0021933881239924948,0.0037043595274495592,-0.0015109714034570645,0.00262226715531404,0.02857142857142857,6.876285033838788e-6,8.163265306122448e-4
2020-06-29,Saint Gallen,837,31652,Switzerland,507697,CH055,6,35,8544527,0.0016486211263804986,0.0037043595274495592,-0.0020557384010690604,0.026443826614431946,0.17142857142857143,6.992759660141393e-4,0.02938775510204082
2020-06-29,Schaffhausen,83,31652,Switzerland,81991,CH052,2,35,8544527,0.0010123062287324218,0.0037043595274495592,-0.0026920532987171376,0.00262226715531404,0.05714285714285714,6.876285033838788e-6,0.0032653061224489793
2020-06-29,Schwyz,328,31652,Switzerland,159165,CH063,5,35,8544527,0.002060754562875004,0.0037043595274495592,-0.0016436049645745551,0.010362694300518135,0.14285714285714285,1.0738543316599103e-4,0.02040816326530612
2020-06-29,Solothurn,456,31652,Switzerland,273194,CH023,3,35,8544527,0.001669143539023551,0.0037043595274495592,-0.0020352159884260085,0.014406672564134968,0.08571428571428572,2.0755221437019923e-4,0.007346938775510205
2020-06-29,Thurgau,394,31652,Switzerland,276472,CH057,1,35,8544527,0.0014250991058769062,0.0037043595274495592,-0.002279260421572653,0.012447870592695564,0.02857142857142857,1.5494948229249501e-4,8.163265306122448e-4
2020-06-29,Ticino,3328,31652,Switzerland,353343,CH070,1,35,8544527,0.009418610245568754,0.0037043595274495592,0.005714250718119195,0.10514343485403765,0.02857142857142857,0.01105514189290526,8.163265306122448e-4
2020-06-29,Uri,95,31652,Switzerland,36433,CH062,1,35,8544527,0.002607526143880548,0.0037043595274495592,-0.0010968333835690114,0.0030013901175281184,0.02857142857142857,9.008342637595452e-6,8.163265306122448e-4
2020-06-29,Valais,2054,31652,Switzerland,343955,CH012,8,35,8544527,0.005971711415737524,0.0037043595274495592,0.0022673518882879644,0.06489321369897637,0.22857142857142856,0.004211129184181014,0.05224489795918367
2020-06-29,Vaud,5569,31652,Switzerland,799145,CH011,16,35,8544527,0.0069686977957692285,0.0037043595274495592,0.0032643382683196693,0.17594464804751675,0.45714285714285713,0.03095651917656454,0.20897959183673467
2020-06-29,Zug,223,31652,Switzerland,126837,CH066,2,35,8544527,0.0017581620505057673,0.0037043595274495592,-0.001946197476943792,0.007045368381144951,0.05714285714285714,4.963721562603703e-5,0.0032653061224489793
2020-06-29,Zurich,3777,31652,Switzerland,1520968,CH040,9,35,8544527,0.002483286959357462,0.0037043595274495592,-0.0012210725680920974,0.11932895235688108,0.2571428571428571,0.014239398870590796,0.06612244897959182
2020-06-30,Auvergne-Rhone-Alpes,9939,194373,France,8005882,FRK,18,264,67012883,0.00124146221490649,0.0029005318275890325,-0.0016590696126825425,0.05113364510503002,0.06818181818181818,0.00261464966172716,0.004648760330578512
2020-06-30,Bourgogne-Franche-Comté,5030,194373,France,2793333,FRC,2,264,67012883,0.0018007162053360628,0.0029005318275890325,-0.0010998156222529697,0.02587807977445427,0.007575757575757576,6.696750128130192e-4,5.739210284664831e-5
2020-06-30,Brittany,1621,194373,France,3333720,FRH,1,264,67012883,4.8624359574289385e-4,0.0029005318275890325,-0.0024142882318461388,0.00833963564898417,0.003787878787878788,6.954952275780762e-5,1.4348025711662077e-5
2020-06-30,Centre-Val de Loire,2911,194373,France,2565258,FRB,0,264,67012883,0.0011347786460465185,0.0029005318275890325,-0.001765753181542514,0.014976359885375027,0,2.2429135541627028e-4,0
2020-06-30,Corsica,317,194373,France,341554,FRM,0,264,67012883,9.281109282865959e-4,0.0029005318275890325,-0.0019724208993024367,0.0016308849480123268,0,2.65978571365317e-6,0
2020-06-30,Grand Est,16802,194373,France,5525291,FRF,30,264,67012883,0.003040925808251547,0.0029005318275890325,1.4039398066251468e-4,0.08644204699212339,0.11363636363636363,0.0074722274881884685,0.012913223140495866
2020-06-30,Guadeloupe,105,194373,France,416474,FRY1,2,264,67012883,2.5211657870599364e-4,0.0029005318275890325,-0.0026484152488830386,5.401984843573953e-4,0.007575757575757576,2.9181440250202705e-07,5.739210284664831e-5
2020-06-30,Guyane,526,194373,France,283539,FRY3,76,264,67012883,0.0018551239864709969,0.0029005318275890325,-0.0010454078411180356,0.002706137169257047,0.2878787878787879,7.323178378834544e-6,0.08287419651056016
2020-06-30,Hauts-de-France,9143,194373,France,5977437,FRE,22,264,67012883,0.0015295853390006452,0.0029005318275890325,-0.0013709464885883873,0.047038426118853956,0.08333333333333333,0.002212613531738882,0.006944444444444444
2020-06-30,Ile-de-France,38954,194373,France,12244807,FR1,39,264,67012883,0.0031812669648447704,0.0029005318275890325,2.8073513725573786e-4,0.20040849294912358,0.14772727272727273,0.04016356404613892,0.02182334710743802
2020-06-30,La Réunion,161,194373,France,857961,FRY4,3,264,67012883,1.876542173828414e-4,0.0029005318275890325,-0.002712877610206191,8.283043426813394e-4,0.011363636363636364,6.860880841047658e-7,1.2913223140495868e-4
2020-06-30,Martinique,117,194373,France,363484,FRY2,0,264,67012883,3.218848697604296e-4,0.0029005318275890325,-0.002578646957828603,6.019354539982405e-4,0,3.6232629078006793e-7,0
2020-06-30,Mayotte,421,194373,France,269471,FRY5,9,264,67012883,0.001562320249674362,0.0029005318275890325,-0.0013382115779146705,0.002165938684899652,0.03409090909090909,4.691290386744833e-6,0.001162190082644628
2020-06-30,Normandy,2304,194373,France,3313340,FRD,12,264,67012883,6.95370834263915e-4,0.0029005318275890325,-0.0022051609933251178,0.011853498171042275,0.045454545454545456,1.4050541889090254e-4,0.002066115702479339
2020-06-30,Nouvelle-Aquitaine,2677,194373,France,5986318,FRI,0,264,67012883,4.4718640072244744e-4,0.0029005318275890325,-0.002453345426866585,0.013772488977378546,0,1.8968145263201352e-4,0
2020-06-30,Occitanie,3465,194373,France,5899209,FRJ,5,264,67012883,5.873668825769692e-4,0.0029005318275890325,-0.0023131649450120633,0.017826549983794047,0.01893939393939394,3.1778588432470754e-4,3.587006427915519e-4
2020-06-30,Pays de la Loire,2697,194373,France,3787400,FRG,3,264,67012883,7.120980091883614e-4,0.0029005318275890325,-0.002188433818400671,0.013875383926779955,0.011363636363636364,1.9252627911554352e-4,1.2913223140495868e-4
2020-06-30,Provence-Alpes-Côte d'Azur,6891,194373,France,5048405,FRL,45,264,67012883,0.001364985574651796,0.0029005318275890325,-0.0015355462529372365,0.03545245481625534,0.17045454545454544,0.0012568765524986266,0.0290547520661157
2020-06-30,Baden-Wuerttemberg,35726,195418,Germany,11069533,DE1,48,376,83019213,0.003227417091579202,0.002353888852210632,8.735282393685698e-4,0.18281836882989286,0.1276595744680851,0.03342255598162274,0.016296966953372564
2020-06-30,Bavaria,48529,195418,Germany,13076721,DE2,83,376,83019213,0.0037110985238577774,0.002353888852210632,0.0013572096716471453,0.2483343397230552,0.22074468085106383,0.061669944285685785,0.04872821412403803
2020-06-30,Berlin,8288,195418,Germany,3644826,DE3,35,376,83019213,0.0022739082743593246,0.002353888852210632,-7.99805778513075e-5,0.04241165092263763,0.09308510638297872,0.0017987481339836692,0.008664837030330465
2020-06-30,Brandenburg,3407,195418,Germany,2511917,DE4,4,376,83019213,0.0013563346241137744,0.002353888852210632,-9.975542280968577e-4,0.01743442262227635,0.010638297872340425,3.0395909217214136e-4,1.1317338162064282e-4
2020-06-30,Bremen,1667,195418,Germany,682986,DE5,5,376,83019213,0.0024407528119170818,0.002353888852210632,8.686395970644968e-5,0.008530432201741907,0.013297872340425532,7.276827354851528e-5,1.768334087822544e-4
2020-06-30,Hamburg,5195,195418,Germany,1841179,DE6,3,376,83019213,0.002821561618940907,0.002353888852210632,4.676727667302749e-4,0.026584040364756572,0.007978723404255319,7.067112021150068e-4,6.366002716161158e-5
2020-06-30,Hesse,10822,195418,Germany,6265809,DE7,30,376,83019213,0.0017271512744802787,0.002353888852210632,-6.267375777303534e-4,0.05537872662702514,0.0797872340425532,0.0030668033628307835,0.00636600271616116
2020-06-30,Lower Saxony,13630,195418,Germany,7982448,DE9,25,376,83019213,0.0017074962467654032,0.002353888852210632,-6.463926054452289e-4,0.06974792496085315,0.06648936170212766,0.0048647730363448015,0.00442083521955636
2020-06-30,Mecklenburg-Vorpommern,803,195418,Germany,1609675,DE8,1,376,83019213,4.988584652181341e-4,0.002353888852210632,-0.001855030386992498,0.0041091404067179075,0.0026595744680851063,1.688503488212181e-5,7.0733363512901765e-6
2020-06-30,North Rhine-Westphalia,43362,195418,Germany,17932651,DEA,178,376,83019213,0.0024180473929928154,0.002353888852210632,6.415854078218328e-5,0.22189358196276698,0.4734042553191489,0.04923676171626719,0.22411158895427793
2020-06-30,Rheinland-Pfalz,7036,195418,Germany,4084844,DEB,27,376,83019213,0.0017224647991453284,0.002353888852210632,-6.314240530653037e-4,0.036004871608551925,0.07180851063829788,0.0012963507795483084,0.005156462200090539
2020-06-30,Saarland,2803,195418,Germany,990509,DEC,0,376,83019213,0.0028298581840245775,0.002353888852210632,4.759693318139454e-4,0.014343612154458648,0,2.0573920963753384e-4,0
2020-06-30,Saxony,5449,195418,Germany,4077937,DED,4,376,83019213,0.0013362148556978687,0.002353888852210632,-0.0010176739965127633,0.02788381827671965,0.010638297872340425,7.775073216891248e-4,1.1317338162064282e-4
2020-06-30,Saxony-Anhalt,1875,195418,Germany,2208321,DEE,3,376,83019213,8.490613457011005e-4,0.002353888852210632,-0.0015048275065095316,0.009594817263506944,0.007978723404255319,9.206051832009088e-5,6.366002716161158e-5
2020-06-30,Schleswig-Holstein,3161,195418,Germany,2896712,DEF,5,376,83019213,0.0010912372372538243,0.002353888852210632,-0.0012626516149568077,0.01617558259730424,0.013297872340425532,2.616494723622118e-4,1.768334087822544e-4
2020-06-30,Thuringia,3256,195418,Germany,2143145,DEG,5,376,83019213,0.001519262579060213,0.002353888852210632,-8.346262731504192e-4,0.016661720005321925,0.013297872340425532,2.776129135357448e-4,1.768334087822544e-4
2020-06-30,Abruzzo,3287,240578,Italy,1311580,ITF1,0,142,59287270,0.002506137635523567,0.004057835687155101,-0.0015516980516315343,0.013662928447322698,0,1.866756137566598e-4,0
2020-06-30,Aosta Valley,1195,240578,Italy,125666,ITC2,1,142,59287270,0.009509334267025289,0.004057835687155101,0.005451498579870187,0.004967203983739161,0.007042253521126761,2.4673115416074192e-5,4.959333465582226e-5
2020-06-30,Apulia,4531,240578,Italy,4029053,ITF4,0,142,59287270,0.0011245818806553303,0.004057835687155101,-0.002933253806499771,0.018833808577675432,0,3.547123455405207e-4,0
2020-06-30,Basilicate,402,240578,Italy,562869,ITF5,0,142,59287270,7.141981526785096e-4,0.004057835687155101,-0.0033436375344765915,0.0016709757334419607,0,2.7921599017518987e-6,0
2020-06-30,Calabria,1181,240578,Italy,1947131,ITF6,1,142,59287270,6.065334073567726e-4,0.004057835687155101,-0.0034513022797983284,0.004909010798992426,0.007042253521126761,2.4098387024624258e-5,4.959333465582226e-5
2020-06-30,Campania,4690,240578,Italy,5801692,ITF3,24,142,59287270,8.083848642775245e-4,0.004057835687155101,-0.0032494508228775765,0.019494716890156208,0.16901408450704225,3.800439866273417e-4,0.028565760761753618
2020-06-30,Emilia-Romagna,28492,240578,Italy,4459477,ITH5,20,142,59287270,0.0063890900210944014,0.004057835687155101,0.0023312543339393003,0.11843144427171229,0.14084507042253522,0.014026006992283693,0.019837333862328905
2020-06-30,Friuli Venezia Giulia,3308,240578,Italy,1215220,ITH4,0,142,59287270,0.0027221408469248367,0.004057835687155101,-0.0013356948402302644,0.013750218224442801,0,1.8906850121979893e-4,0
2020-06-30,Lazio,8110,240578,Italy,5879082,ITI4,5,142,59287270,0.0013794670664569741,0.004057835687155101,-0.002678368620698127,0.03371048059257289,0.035211267605633804,0.0011363965017822334,0.0012398333663955566
2020-06-30,Liguria,9977,240578,Italy,1550640,ITC3,3,142,59287270,0.006434117525666821,0.004057835687155101,0.00237628183851172,0.041470957444155326,0.02112676056338028,0.001719840311334942,4.463400119024003e-4
2020-06-30,Lombardy,93901,240578,Italy,10060574,ITC4,62,142,59287270,0.009333562876233503,0.004057835687155101,0.005275727189078401,0.3903141600645113,0.43661971830985913,0.15234514354686496,0.19063677841698073
2020-06-30,Molise,445,240578,Italy,305617,ITF2,0,142,59287270,0.0014560708337559756,0.004057835687155101,-0.0026017648533991256,0.0018497119437355036,0,3.4214342747977746e-6,0
2020-06-30,Piedmont,31349,240578,Italy,4356406,ITC1,11,142,59287270,0.007196069420526921,0.004057835687155101,0.0031382337333718197,0.13030701061609956,0.07746478873239436,0.016979917015704282,0.006000793493354493
2020-06-30,Sardinia,1366,240578,Italy,1639591,ITG2,2,142,59287270,8.331346049106149e-4,0.004057835687155101,-0.0032247010822444864,0.005677992168859995,0.014084507042253521,3.2239595069635434e-5,1.9837333862328903e-4
2020-06-30,Sicily,3080,240578,Italy,4999891,ITG1,2,142,59287270,6.160134290927543e-4,0.004057835687155101,-0.003441822258062347,0.012802500644281688,0.014084507042253521,1.6390402274683304e-4,1.9837333862328903e-4
2020-06-30,The Marches,6785,240578,Italy,1525271,ITI3,0,142,59287270,0.004448389827119246,0.004057835687155101,3.9055413996414486e-4,0.028202911321899757,0,7.954042070309415e-4,0
2020-06-30,Trentino-Alto Adige,7502,240578,Italy,NA,IT,0,142,59287270,NA,0.004057835687155101,NA,0.031183233712143255,0,9.723940647461476e-4,0
2020-06-30,Tuscany,10250,240578,Italy,3729641,ITI1,2,142,59287270,0.002748253786356381,0.004057835687155101,-0.00130958190079872,0.042605724546716656,0.014084507042253521,0.0018152477641506942,1.9837333862328903e-4
2020-06-30,Umbria,1441,240578,Italy,882015,ITI2,1,142,59287270,0.0016337590630544831,0.004057835687155101,-0.0024240766241006182,0.005989741372860361,0.007042253521126761,3.5877001713755123e-5,4.959333465582226e-5
2020-06-30,Veneto,19286,240578,Italy,4905854,ITH3,8,142,59287270,0.003931221760778042,0.004057835687155101,-1.266139263770595e-4,0.08016526864468072,0.056338028169014086,0.00642647029687383,0.0031739734179726245
2020-06-30,Aargau,1282,31714,Switzerland,678207,CH033,8,62,8544527,0.0018902783368499587,0.003711615634194848,-0.001821337297344889,0.0404237876016901,0.12903225806451613,0.0016340826040665544,0.016649323621227886
2020-06-30,Appenzell Ausserrhoden,102,31714,Switzerland,55234,CH053,0,62,8544527,0.0018466886338125068,0.003711615634194848,-0.001864927000382341,0.003216245191398121,0,1.0344233131191534e-5,0
2020-06-30,Appenzell Innerrhoden,25,31714,Switzerland,16145,CH054,0,62,8544527,0.001548467017652524,0.003711615634194848,-0.002163148616542324,7.88295390048559e-4,0,6.214096219718099e-7,0
2020-06-30,Basel-City,985,31714,Switzerland,194766,CH031,0,62,8544527,0.005057350872328846,0.003711615634194848,0.001345735238133998,0.031058838367913226,0,0.00096465144076415875,0
2020-06-30,Basel-Landschaft,859,31714,Switzerland,288132,CH032,0,62,8544527,0.002981272472339067,0.003711615634194848,-7.30343161855781e-4,0.027085829602068488,0,7.336421652322896e-4,0
2020-06-30,Bern,1937,31714,Switzerland,1034977,CH021,2,62,8544527,0.0018715391743004918,0.003711615634194848,-0.001840076459894356,0.06107712682096235,0.03225806451612903,0.0037304154207039183,0.0010405827263267429
2020-06-30,Fribourg,1220,31714,Switzerland,318714,CH022,0,62,8544527,0.003827883306036133,0.003711615634194848,1.1626767184128506e-4,0.03846881503436968,0,0.0014798497301485465,0
2020-06-30,Geneva,5401,31714,Switzerland,499480,CH013,4,62,8544527,0.01081324577560663,0.003711615634194848,0.007101630141411783,0.1703033360660907,0.06451612903225806,0.029003226275239824,0.004162330905306971
2020-06-30,Glarus,129,31714,Switzerland,40403,CH051,0,62,8544527,0.0031928322154295475,0.003711615634194848,-5.187834187653003e-4,0.0040676042126505645,0,1.654540403077262e-5,0
2020-06-30,Grisons,836,31714,Switzerland,198379,CH056,1,62,8544527,0.004214155732209558,0.003711615634194848,5.025400980147106e-4,0.026360597843223813,0.016129032258064516,6.948811186521759e-4,2.601456815816857e-4
2020-06-30,Jura,217,31714,Switzerland,73419,CH025,1,62,8544527,0.002955638186300549,0.003711615634194848,-7.55977447894299e-4,0.006842403985621492,0.016129032258064516,4.681849230244888e-5,2.601456815816857e-4
2020-06-30,Lucerne,760,31714,Switzerland,409557,CH061,6,62,8544527,0.0018556635584302064,0.003711615634194848,-0.0018559520757646414,0.023964179857476193,0.0967741935483871,5.742819162414677e-4,0.009365244536940686
2020-06-30,Neuchatel,748,31714,Switzerland,176850,CH024,2,62,8544527,0.004229573084534917,0.003711615634194848,5.179574503400689e-4,0.023585798070252885,0.03225806451612903,5.562898706107447e-4,0.0010405827263267429
2020-06-30,Nidwalden,124,31714,Switzerland,43223,CH065,0,62,8544527,0.0028688429771186637,0.003711615634194848,-8.427726570761841e-4,0.003909945134640853,0,1.5287670955901676e-5,0
2020-06-30,Obwalden,83,31714,Switzerland,37841,CH064,0,62,8544527,0.0021933881239924948,0.003711615634194848,-0.001518227510202353,0.0026171406949612157,0,6.849425417222075e-6,0
2020-06-30,Saint Gallen,843,31714,Switzerland,507697,CH055,6,62,8544527,0.0016604391989710398,0.003711615634194848,-0.002051176435223808,0.02658132055243741,0.0967741935483871,7.065666023114315e-4,0.009365244536940686
2020-06-30,Schaffhausen,83,31714,Switzerland,81991,CH052,0,62,8544527,0.0010123062287324218,0.003711615634194848,-0.0026993094054624262,0.0026171406949612157,0,6.849425417222075e-6,0
2020-06-30,Schwyz,328,31714,Switzerland,159165,CH063,0,62,8544527,0.002060754562875004,0.003711615634194848,-0.0016508610713198437,0.010342435517437094,0,1.0696597243234429e-4,0
2020-06-30,Solothurn,459,31714,Switzerland,273194,CH023,3,62,8544527,0.001680124746517127,0.003711615634194848,-0.0020314908876777208,0.014473103361291543,0.04838709677419355,2.0947072090662857e-4,0.0023413111342351716
2020-06-30,Thurgau,395,31714,Switzerland,276472,CH057,1,62,8544527,0.0014287161086837003,0.003711615634194848,-0.0022828995255111473,0.012455067162767232,0.016129032258064516,1.551286980290426e-4,2.601456815816857e-4
2020-06-30,Ticino,3329,31714,Switzerland,353343,CH070,1,62,8544527,0.009421440356820427,0.003711615634194848,0.00570982472262558,0.10496941413886611,0.016129032258064516,0.011018577904656785,2.601456815816857e-4
2020-06-30,Uri,97,31714,Switzerland,36433,CH062,2,62,8544527,0.002662421431120138,0.003711615634194848,-0.0010491942030747096,0.0030585861133884088,0.03225806451612903,9.354949013012411e-6,0.0010405827263267429
2020-06-30,Valais,2058,31714,Switzerland,343955,CH012,4,62,8544527,0.005983340844005757,0.003711615634194848,0.002271725209810909,0.06489247650879737,0.06451612903225806,0.004211033507444818,0.004162330905306971
2020-06-30,Vaud,5585,31714,Switzerland,799145,CH011,16,62,8544527,0.006988719193638201,0.003711615634194848,0.003277103559443353,0.17610519013684808,0.25806451612903225,0.031013037993135414,0.06659729448491154
2020-06-30,Zug,225,31714,Switzerland,126837,CH066,2,62,8544527,0.0017739303200170298,0.003711615634194848,-0.001937685314177818,0.0070946585104370305,0.03225806451612903,5.033417937971658e-5,0.0010405827263267429
2020-06-30,Zurich,3805,31714,Switzerland,1520968,CH040,28,62,8544527,0.002501696288153334,0.003711615634194848,-0.0012099193460415139,0.11997855836539068,0.45161290322580644,0.014394854467437457,0.2039542143600416
2020-07-01,Auvergne-Rhone-Alpes,9946,194985,France,8005882,FRK,7,612,67012883,0.001242336572035411,0.0029096643999035232,-0.0016673278278681123,0.05100905197835731,0.011437908496732025,0.002601923383730758,1.3082575077961466e-4
2020-07-01,Bourgogne-Franche-Comté,5033,194985,France,2793333,FRC,3,612,67012883,0.0018017901911444143,0.0029096643999035232,-0.001107874208759109,0.02581224196733082,0.004901960784313725,6.662718353800344e-4,2.4029219530949635e-5
2020-07-01,Brittany,1621,194985,France,3333720,FRH,0,612,67012883,4.8624359574289385e-4,0.0029096643999035232,-0.0024234208041606295,0.008313460009744339,0,6.911361733361835e-5,0
2020-07-01,Centre-Val de Loire,2912,194985,France,2565258,FRB,1,612,67012883,0.0011351684703838757,0.0029096643999035232,-0.0017744959295196475,0.014934482139651768,0.0016339869281045752,2.2303875677957764e-4,2.6699132812166264e-6
2020-07-01,Corsica,317,194985,France,341554,FRM,0,612,67012883,9.281109282865959e-4,0.0029096643999035232,-0.0019815534716169274,0.001625766084570608,0,2.6431153617400454e-6,0
2020-07-01,Grand Est,16812,194985,France,5525291,FRF,10,612,67012883,0.003042735667677956,0.0029096643999035232,1.3307126777443263e-4,0.08622201707823679,0.016339869281045753,0.007434236229039757,2.6699132812166266e-4
2020-07-01,Guadeloupe,105,194985,France,416474,FRY1,0,612,67012883,2.5211657870599364e-4,0.0029096643999035232,-0.00265754782119753,5.385029617662897e-4,0,2.899854398310661e-7,0
