Province State,Country Region,Last Update,Confirmed,Deaths,Recovered,Lat,Long,FIPS,Admin2,Active,Combined Key,Incidence Rate,Case-Fatality Ratio
P.A. Bolzano,Italy,2020-07-08 05:33:48,2648.0,292.0,2273.0,46.49933453,11.35662422,,,83.0,"P.A. Bolzano, Italy",497.4470147543385,11.027190332326283
P.A. Trento,Italy,2020-07-08 05:33:48,4876.0,405.0,4431.0,46.06893511,11.12123097,,,40.0,"P.A. Trento, Italy",900.5980591705486,8.305988515176374
Piemonte,Italy,2020-07-08 05:33:48,31434.0,4107.0,26154.0,45.0732745,7.680687483,,,1173.0,"Piemonte, Italy",721.5580916930147,13.065470509639244
Puglia,Italy,2020-07-08 05:33:48,4535.0,546.0,3910.0,41.12559576,16.86736689,,,79.0,"Puglia, Italy",112.55746697797224,12.039691289966926
Sardegna,Italy,2020-07-08 05:33:48,1371.0,134.0,1224.0,39.21531192,9.110616306,,,13.0,"Sardegna, Italy",83.6184145924197,9.77388767323122
Sicilia,Italy,2020-07-08 05:33:48,3096.0,282.0,2674.0,38.11569725,13.362356699999998,,,140.0,"Sicilia, Italy",61.9213498854275,9.108527131782946
Toscana,Italy,2020-07-08 05:33:48,10306.0,1116.0,8851.0,43.76923077,11.25588885,,,339.0,"Toscana, Italy",276.32686363111094,10.828643508635745
Umbria,Italy,2020-07-08 05:33:48,1447.0,80.0,1359.0,43.10675841,12.38824698,,,8.0,"Umbria, Italy",164.05616684523503,5.5286800276434
Valle d'Aosta,Italy,2020-07-08 05:33:48,1196.0,146.0,1045.0,45.73750286,7.320149366,,,5.0,"Valle d'Aosta, Italy",951.7291868922383,12.207357859531774
Veneto,Italy,2020-07-08 05:33:48,19341.0,2034.0,16922.0,45.43490485,12.33845213,,,385.0,"Veneto, Italy",394.24328567462464,10.516519311307585
Abruzzo,Italy,2020-07-09 04:34:23,3310.0,464.0,2701.0,42.35122196,13.39843823,,,145.0,"Abruzzo, Italy",252.3673737019473,14.018126888217525
Basilicata,Italy,2020-07-09 04:34:23,405.0,27.0,373.0,40.63947052,15.80514834,,,5.0,"Basilicata, Italy",71.9527989638797,6.666666666666668
Calabria,Italy,2020-07-09 04:34:23,1185.0,97.0,1060.0,38.90597598,16.59440194,,,28.0,"Calabria, Italy",60.85877118694121,8.185654008438819
Campania,Italy,2020-07-09 04:34:23,4750.0,432.0,4090.0,40.83956555,14.25084984,,,228.0,"Campania, Italy",81.87266749079406,9.094736842105263
Emilia-Romagna,Italy,2020-07-09 04:34:23,28755.0,4269.0,23415.0,44.49436681,11.3417208,,,1071.0,"Emilia-Romagna, Italy",644.8065546699759,14.846113719353154
Friuli Venezia Giulia,Italy,2020-07-09 04:34:23,3331.0,345.0,2904.0,45.6494354,13.76813649,,,82.0,"Friuli Venezia Giulia, Italy",274.1067461035862,10.357250075052537
Lazio,Italy,2020-07-09 04:34:23,8224.0,842.0,6508.0,41.89277044,12.48366722,,,874.0,"Lazio, Italy",139.88578488954568,10.238326848249027
Liguria,Italy,2020-07-09 04:34:23,10006.0,1558.0,8161.0,44.41149315,8.9326992,,,287.0,"Liguria, Italy",645.2819480988495,15.570657605436738
Lombardia,Italy,2020-07-09 04:34:23,94651.0,16725.0,69466.0,45.46679409,9.190347404,,,8460.0,"Lombardia, Italy",940.8111306571576,17.670177811116627
Marche,Italy,2020-07-09 04:34:23,6794.0,987.0,5623.0,43.61675973,13.5188753,,,184.0,"Marche, Italy",445.4290417899508,14.527524286134824
Molise,Italy,2020-07-09 04:34:23,445.0,23.0,405.0,41.55774754,14.65916051,,,17.0,"Molise, Italy",145.60708337559754,5.168539325842697
P.A. Bolzano,Italy,2020-07-09 04:34:23,2650.0,292.0,2275.0,46.49933453,11.35662422,,,83.0,"P.A. Bolzano, Italy",497.82273002228,11.018867924528301
P.A. Trento,Italy,2020-07-09 04:34:23,4876.0,405.0,4434.0,46.06893511,11.12123097,,,37.0,"P.A. Trento, Italy",900.5980591705486,8.305988515176374
Piemonte,Italy,2020-07-09 04:34:23,31459.0,4107.0,26212.0,45.0732745,7.680687483,,,1140.0,"Piemonte, Italy",722.1319592342862,13.055087574303059
Puglia,Italy,2020-07-09 04:34:23,4536.0,546.0,3912.0,41.12559576,16.86736689,,,78.0,"Puglia, Italy",112.58228670608204,12.037037037037035
Sardegna,Italy,2020-07-09 04:34:23,1371.0,134.0,1227.0,39.21531192,9.110616306,,,10.0,"Sardegna, Italy",83.6184145924197,9.77388767323122
Sicilia,Italy,2020-07-09 04:34:23,3097.0,283.0,2687.0,38.11569725,13.362356699999998,,,127.0,"Sicilia, Italy",61.94135032143701,9.137875363254762
Toscana,Italy,2020-07-09 04:34:23,10313.0,1118.0,8854.0,43.76923077,11.25588885,,,341.0,"Toscana, Italy",276.514549255545,10.840686512169109
Umbria,Italy,2020-07-09 04:34:23,1447.0,80.0,1360.0,43.10675841,12.38824698,,,7.0,"Umbria, Italy",164.05616684523503,5.5286800276434
Valle d'Aosta,Italy,2020-07-09 04:34:23,1196.0,146.0,1045.0,45.73750286,7.320149366,,,5.0,"Valle d'Aosta, Italy",951.7291868922383,12.207357859531774
Veneto,Italy,2020-07-09 04:34:23,19348.0,2034.0,16928.0,45.43490485,12.33845213,,,386.0,"Veneto, Italy",394.3859723505837,10.512714492454
Abruzzo,Italy,2020-07-10 04:34:24,3318.0,464.0,2707.0,42.35122196,13.39843823,,,147.0,"Abruzzo, Italy",252.97732505832656,13.984327908378539
Basilicata,Italy,2020-07-10 04:34:24,405.0,27.0,373.0,40.63947052,15.80514834,,,5.0,"Basilicata, Italy",71.9527989638797,6.666666666666668
Calabria,Italy,2020-07-10 04:34:24,1185.0,97.0,1060.0,38.90597598,16.59440194,,,28.0,"Calabria, Italy",60.85877118694121,8.185654008438819
Campania,Italy,2020-07-10 04:34:24,4755.0,432.0,4091.0,40.83956555,14.25084984,,,232.0,"Campania, Italy",81.95884924604755,9.085173501577287
Emilia-Romagna,Italy,2020-07-10 04:34:24,28769.0,4269.0,23434.0,44.49436681,11.3417208,,,1066.0,"Emilia-Romagna, Italy",645.1204928290919,14.838889081997984
Friuli Venezia Giulia,Italy,2020-07-10 04:34:24,3332.0,345.0,2912.0,45.6494354,13.76813649,,,75.0,"Friuli Venezia Giulia, Italy",274.18903573015587,10.354141656662666
Lazio,Italy,2020-07-10 04:34:24,8252.0,843.0,6520.0,41.89277044,12.48366722,,,889.0,"Lazio, Italy",140.3620497213681,10.215705283567619
Liguria,Italy,2020-07-10 04:34:24,10010.0,1558.0,8174.0,44.41149315,8.9326992,,,278.0,"Liguria, Italy",645.5399061032864,15.564435564435566
Lombardia,Italy,2020-07-10 04:34:24,94770.0,16730.0,69683.0,45.46679409,9.190347404,,,8357.0,"Lombardia, Italy",941.9939657518547,17.653265801413948
Marche,Italy,2020-07-10 04:34:24,6798.0,987.0,5638.0,43.61675973,13.5188753,,,173.0,"Marche, Italy",445.6912902690735,14.518976169461606
Molise,Italy,2020-07-10 04:34:24,445.0,23.0,407.0,41.55774754,14.65916051,,,15.0,"Molise, Italy",145.60708337559754,5.168539325842697
P.A. Bolzano,Italy,2020-07-10 04:34:24,2653.0,292.0,2277.0,46.49933453,11.35662422,,,84.0,"P.A. Bolzano, Italy",498.3863029241919,11.006407840180929
P.A. Trento,Italy,2020-07-10 04:34:24,4876.0,405.0,4438.0,46.06893511,11.12123097,,,33.0,"P.A. Trento, Italy",900.5980591705486,8.305988515176374
Piemonte,Italy,2020-07-10 04:34:24,31475.0,4108.0,26243.0,45.0732745,7.680687483,,,1124.0,"Piemonte, Italy",722.4992344607001,13.051628276409847
Puglia,Italy,2020-07-10 04:34:24,4536.0,546.0,3916.0,41.12559576,16.86736689,,,74.0,"Puglia, Italy",112.58228670608204,12.037037037037035
Sardegna,Italy,2020-07-10 04:34:24,1371.0,134.0,1227.0,39.21531192,9.110616306,,,10.0,"Sardegna, Italy",83.6184145924197,9.77388767323122
Sicilia,Italy,2020-07-10 04:34:24,3098.0,283.0,2687.0,38.11569725,13.362356699999998,,,128.0,"Sicilia, Italy",61.96135075744651,9.134925758553905
Toscana,Italy,2020-07-10 04:34:24,10314.0,1120.0,8857.0,43.76923077,11.25588885,,,337.0,"Toscana, Italy",276.541361487607,10.859026565832849
Umbria,Italy,2020-07-10 04:34:24,1447.0,80.0,1360.0,43.10675841,12.38824698,,,7.0,"Umbria, Italy",164.05616684523503,5.5286800276434
Valle d'Aosta,Italy,2020-07-10 04:34:24,1196.0,146.0,1045.0,45.73750286,7.320149366,,,5.0,"Valle d'Aosta, Italy",951.7291868922383,12.207357859531774
Veneto,Italy,2020-07-10 04:34:24,19358.0,2037.0,16929.0,45.43490485,12.33845213,,,392.0,"Veneto, Italy",394.58981045909655,10.522781279057751
Abruzzo,Italy,2020-07-11 04:34:26,3321.0,464.0,2709.0,42.35122196,13.39843823,,,148.0,"Abruzzo, Italy",253.20605681696884,13.97169527250828
Basilicata,Italy,2020-07-11 04:34:26,405.0,27.0,373.0,40.63947052,15.80514834,,,5.0,"Basilicata, Italy",71.9527989638797,6.666666666666668
Calabria,Italy,2020-07-11 04:34:26,1186.0,97.0,1062.0,38.90597598,16.59440194,,,27.0,"Calabria, Italy",60.910128799757175,8.178752107925801
Campania,Italy,2020-07-11 04:34:26,4762.0,432.0,4093.0,40.83956555,14.25084984,,,237.0,"Campania, Italy",82.07950370340238,9.071818563628726
Emilia-Romagna,Italy,2020-07-11 04:34:26,28822.0,4269.0,23440.0,44.49436681,11.3417208,,,1113.0,"Emilia-Romagna, Italy",646.308973002888,14.811602248282561
Friuli Venezia Giulia,Italy,2020-07-11 04:34:26,3333.0,345.0,2910.0,45.6494354,13.76813649,,,78.0,"Friuli Venezia Giulia, Italy",274.2713253567255,10.351035103510352
Lazio,Italy,2020-07-11 04:34:26,8275.0,844.0,6530.0,41.89277044,12.48366722,,,901.0,"Lazio, Italy",140.75326726179358,10.199395770392751
Liguria,Italy,2020-07-11 04:34:26,10025.0,1558.0,8203.0,44.41149315,8.9326992,,,264.0,"Liguria, Italy",646.5072486199248,15.541147132169574
Lombardia,Italy,2020-07-11 04:34:26,94905.0,16736.0,69828.0,45.46679409,9.190347404,,,8341.0,"Lombardia, Italy",943.33583749794,17.634476581845004
Marche,Italy,2020-07-11 04:34:26,6799.0,987.0,5644.0,43.61675973,13.5188753,,,168.0,"Marche, Italy",445.7568523888542,14.516840711869392
Molise,Italy,2020-07-11 04:34:26,445.0,23.0,407.0,41.55774754,14.65916051,,,15.0,"Molise, Italy",145.60708337559754,5.168539325842697
P.A. Bolzano,Italy,2020-07-11 04:34:26,2658.0,292.0,2280.0,46.49933453,11.35662422,,,86.0,"P.A. Bolzano, Italy",499.3255910940453,10.985703536493604
P.A. Trento,Italy,2020-07-11 04:34:26,4879.0,405.0,4447.0,46.06893511,11.12123097,,,27.0,"P.A. Trento, Italy",901.1521596991603,8.300881328141012
Piemonte,Italy,2020-07-11 04:34:26,31485.0,4110.0,26300.0,45.0732745,7.680687483,,,1075.0,"Piemonte, Italy",722.7287814772086,13.05383515959981
Puglia,Italy,2020-07-11 04:34:26,4540.0,546.0,3922.0,41.12559576,16.86736689,,,72.0,"Puglia, Italy",112.68156561852129,12.026431718061676
Sardegna,Italy,2020-07-11 04:34:26,1372.0,134.0,1228.0,39.21531192,9.110616306,,,10.0,"Sardegna, Italy",83.67940541269135,9.7667638483965
Sicilia,Italy,2020-07-11 04:34:26,3098.0,283.0,2691.0,38.11569725,13.362356699999998,,,124.0,"Sicilia, Italy",61.96135075744651,9.134925758553905
Toscana,Italy,2020-07-11 04:34:26,10316.0,1121.0,8865.0,43.76923077,11.25588885,,,330.0,"Toscana, Italy",276.594985951731,10.866614967041487
Umbria,Italy,2020-07-11 04:34:26,1448.0,80.0,1360.0,43.10675841,12.38824698,,,8.0,"Umbria, Italy",164.1695436018662,5.524861878453039
Valle d'Aosta,Italy,2020-07-11 04:34:26,1196.0,146.0,1045.0,45.73750286,7.320149366,,,5.0,"Valle d'Aosta, Italy",951.7291868922383,12.207357859531774
Veneto,Italy,2020-07-11 04:34:26,19369.0,2039.0,16936.0,45.43490485,12.33845213,,,394.0,"Veneto, Italy",394.81403237846047,10.527130982497804
Abruzzo,Italy,2020-07-12 04:34:30,3323.0,464.0,2712.0,42.35122196,13.39843823,,,147.0,"Abruzzo, Italy",253.35854465606369,13.963286187180259
Basilicata,Italy,2020-07-12 04:34:30,406.0,27.0,374.0,40.63947052,15.80514834,,,5.0,"Basilicata, Italy",72.13046019588926,6.650246305418719
Calabria,Italy,2020-07-12 04:34:30,1188.0,97.0,1062.0,38.90597598,16.59440194,,,29.0,"Calabria, Italy",61.01284402538915,8.164983164983164
Campania,Italy,2020-07-12 04:34:30,4769.0,432.0,4095.0,40.83956555,14.25084984,,,242.0,"Campania, Italy",82.20015816075724,9.058502830782137
Emilia-Romagna,Italy,2020-07-12 04:34:30,28869.0,4269.0,23481.0,44.49436681,11.3417208,,,1119.0,"Emilia-Romagna, Italy",647.3629082513487,14.787488309259064
Friuli Venezia Giulia,Italy,2020-07-12 04:34:30,3335.0,345.0,2911.0,45.6494354,13.76813649,,,79.0,"Friuli Venezia Giulia, Italy",274.4359046098649,10.344827586206897
Lazio,Italy,2020-07-12 04:34:30,8294.0,844.0,6535.0,41.89277044,12.48366722,,,915.0,"Lazio, Italy",141.07644696910162,10.176030865686037
Liguria,Italy,2020-07-12 04:34:30,10031.0,1559.0,8219.0,44.41149315,8.9326992,,,253.0,"Liguria, Italy",646.89418562658,15.54182035689363
Lombardia,Italy,2020-07-12 04:34:30,94972.0,16740.0,70020.0,45.46679409,9.190347404,,,8212.0,"Lombardia, Italy",944.0018034756267,17.62624773617487
Marche,Italy,2020-07-12 04:34:30,6803.0,987.0,5647.0,43.61675973,13.5188753,,,169.0,"Marche, Italy",446.0191008679768,14.508305159488463
Molise,Italy,2020-07-12 04:34:30,445.0,23.0,410.0,41.55774754,14.65916051,,,12.0,"Molise, Italy",145.60708337559754,5.168539325842697
P.A. Bolzano,Italy,2020-07-12 04:34:30,2661.0,292.0,2287.0,46.49933453,11.35662422,,,82.0,"P.A. Bolzano, Italy",499.8891639959574,10.973318301390456
P.A. Trento,Italy,2020-07-12 04:34:30,4881.0,405.0,4448.0,46.06893511,11.12123097,,,28.0,"P.A. Trento, Italy",901.5215600515685,8.297480024585125
Piemonte,Italy,2020-07-12 04:34:30,31494.0,4111.0,26314.0,45.0732745,7.680687483,,,1069.0,"Piemonte, Italy",722.9353737920662,13.053279989839337
Puglia,Italy,2020-07-12 04:34:30,4541.0,546.0,3924.0,41.12559576,16.86736689,,,71.0,"Puglia, Italy",112.70638534663107,12.023783307641487
Sardegna,Italy,2020-07-12 04:34:30,1372.0,134.0,1229.0,39.21531192,9.110616306,,,9.0,"Sardegna, Italy",83.67940541269135,9.7667638483965
Sicilia,Italy,2020-07-12 04:34:30,3099.0,283.0,2693.0,38.11569725,13.362356699999998,,,123.0,"Sicilia, Italy",61.98135119345602,9.131978057437882
Toscana,Italy,2020-07-12 04:34:30,10321.0,1122.0,8869.0,43.76923077,11.25588885,,,330.0,"Toscana, Italy",276.7290471120411,10.871039627943027
Umbria,Italy,2020-07-12 04:34:30,1448.0,80.0,1360.0,43.10675841,12.38824698,,,8.0,"Umbria, Italy",164.1695436018662,5.524861878453039
Valle d'Aosta,Italy,2020-07-12 04:34:30,1196.0,146.0,1047.0,45.73750286,7.320149366,,,3.0,"Valle d'Aosta, Italy",951.7291868922383,12.207357859531774
Veneto,Italy,2020-07-12 04:34:30,19379.0,2039.0,16942.0,45.43490485,12.33845213,,,398.0,"Veneto, Italy",395.0178704869733,10.521698746065331
Abruzzo,Italy,2020-07-13 04:43:04,3328.0,465.0,2713.0,42.35122196,13.39843823,,,150.0,"Abruzzo, Italy",253.73976425380081,13.972355769230768
Basilicata,Italy,2020-07-13 04:43:04,406.0,27.0,374.0,40.63947052,15.80514834,,,5.0,"Basilicata, Italy",72.13046019588926,6.650246305418719
Calabria,Italy,2020-07-13 04:43:04,1216.0,97.0,1062.0,38.90597598,16.59440194,,,57.0,"Calabria, Italy",62.45085718423671,7.9769736842105265
Campania,Italy,2020-07-13 04:43:04,4772.0,432.0,4094.0,40.83956555,14.25084984,,,246.0,"Campania, Italy",82.25186721390929,9.052808046940486
Emilia-Romagna,Italy,2020-07-13 04:43:04,28940.0,4269.0,23491.0,44.49436681,11.3417208,,,1180.0,"Emilia-Romagna, Italy",648.9550232011512,14.751209398756044
Friuli Venezia Giulia,Italy,2020-07-13 04:43:04,3335.0,345.0,2911.0,45.6494354,13.76813649,,,79.0,"Friuli Venezia Giulia, Italy",274.4359046098649,10.344827586206897
Lazio,Italy,2020-07-13 04:43:04,8314.0,844.0,6557.0,41.89277044,12.48366722,,,913.0,"Lazio, Italy",141.416636134689,10.15155159971133
Liguria,Italy,2020-07-13 04:43:04,10031.0,1559.0,8233.0,44.41149315,8.9326992,,,239.0,"Liguria, Italy",646.89418562658,15.54182035689363
Lombardia,Italy,2020-07-13 04:43:04,95049.0,16748.0,70297.0,45.46679409,9.190347404,,,8004.0,"Lombardia, Italy",944.7671673604308,17.62038527496344
Marche,Italy,2020-07-13 04:43:04,6804.0,987.0,5650.0,43.61675973,13.5188753,,,167.0,"Marche, Italy",446.0846629877577,14.50617283950617
Molise,Italy,2020-07-13 04:43:04,446.0,23.0,410.0,41.55774754,14.65916051,,,13.0,"Molise, Italy",145.9342903045315,5.15695067264574
P.A. Bolzano,Italy,2020-07-13 04:43:04,2666.0,292.0,2286.0,46.49933453,11.35662422,,,88.0,"P.A. Bolzano, Italy",500.8284521658107,10.952738184546137
P.A. Trento,Italy,2020-07-13 04:43:04,4881.0,405.0,4450.0,46.06893511,11.12123097,,,26.0,"P.A. Trento, Italy",901.5215600515685,8.297480024585125
Piemonte,Italy,2020-07-13 04:43:04,31498.0,4111.0,26329.0,45.0732745,7.680687483,,,1058.0,"Piemonte, Italy",723.0271925986698,13.051622325227001
Puglia,Italy,2020-07-13 04:43:04,4541.0,546.0,3924.0,41.12559576,16.86736689,,,71.0,"Puglia, Italy",112.70638534663107,12.023783307641487
Sardegna,Italy,2020-07-13 04:43:04,1372.0,134.0,1229.0,39.21531192,9.110616306,,,9.0,"Sardegna, Italy",83.67940541269135,9.7667638483965
Sicilia,Italy,2020-07-13 04:43:04,3099.0,283.0,2693.0,38.11569725,13.362356699999998,,,123.0,"Sicilia, Italy",61.98135119345602,9.131978057437882
Toscana,Italy,2020-07-13 04:43:04,10322.0,1122.0,8869.0,43.76923077,11.25588885,,,331.0,"Toscana, Italy",276.7558593441031,10.869986436737067
Umbria,Italy,2020-07-13 04:43:04,1450.0,80.0,1361.0,43.10675841,12.38824698,,,9.0,"Umbria, Italy",164.3962971151284,5.517241379310344
Valle d'Aosta,Italy,2020-07-13 04:43:04,1196.0,146.0,1047.0,45.73750286,7.320149366,,,3.0,"Valle d'Aosta, Italy",951.7291868922383,12.207357859531774
Veneto,Italy,2020-07-13 04:43:04,19395.0,2039.0,16948.0,45.43490485,12.33845213,,,408.0,"Veneto, Italy",395.3440114605937,10.513018819283321
Abruzzo,Italy,2020-07-14 04:34:46,3328.0,466.0,2719.0,42.35122196,13.39843823,,,143.0,"Abruzzo, Italy",253.73976425380081,14.002403846153848
Basilicata,Italy,2020-07-14 04:34:46,406.0,27.0,374.0,40.63947052,15.80514834,,,5.0,"Basilicata, Italy",72.13046019588926,6.650246305418719
Calabria,Italy,2020-07-14 04:34:46,1216.0,97.0,1062.0,38.90597598,16.59440194,,,57.0,"Calabria, Italy",62.45085718423671,7.9769736842105265
Campania,Italy,2020-07-14 04:34:46,4779.0,432.0,4094.0,40.83956555,14.25084984,,,253.0,"Campania, Italy",82.3725216712642,9.039548022598868
Emilia-Romagna,Italy,2020-07-14 04:34:46,28958.0,4269.0,23496.0,44.49436681,11.3417208,,,1193.0,"Emilia-Romagna, Italy",649.3586579771575,14.742040196146142
Friuli Venezia Giulia,Italy,2020-07-14 04:34:46,3335.0,345.0,2910.0,45.6494354,13.76813649,,,80.0,"Friuli Venezia Giulia, Italy",274.4359046098649,10.344827586206897
Lazio,Italy,2020-07-14 04:34:46,8338.0,845.0,6601.0,41.89277044,12.48366722,,,892.0,"Lazio, Italy",141.82486313339396,10.13432477812425
Liguria,Italy,2020-07-14 04:34:46,10032.0,1559.0,8255.0,44.41149315,8.9326992,,,218.0,"Liguria, Italy",646.9586751276893,15.540271132376395
Lombardia,Italy,2020-07-14 04:34:46,95143.0,16757.0,70375.0,45.46679409,9.190347404,,,8011.0,"Lombardia, Italy",945.7015076873347,17.612436017363336
Marche,Italy,2020-07-14 04:34:46,6804.0,987.0,5658.0,43.61675973,13.5188753,,,159.0,"Marche, Italy",446.0846629877577,14.50617283950617
Molise,Italy,2020-07-14 04:34:46,446.0,23.0,410.0,41.55774754,14.65916051,,,13.0,"Molise, Italy",145.9342903045315,5.15695067264574
P.A. Bolzano,Italy,2020-07-14 04:34:46,2673.0,292.0,2286.0,46.49933453,11.35662422,,,95.0,"P.A. Bolzano, Italy",502.14345560360533,10.924055368499813
P.A. Trento,Italy,2020-07-14 04:34:46,4881.0,405.0,4450.0,46.06893511,11.12123097,,,26.0,"P.A. Trento, Italy",901.5215600515685,8.297480024585125
Piemonte,Italy,2020-07-14 04:34:46,31504.0,4112.0,26339.0,45.0732745,7.680687483,,,1053.0,"Piemonte, Italy",723.1649208085747,13.052310817673948
Puglia,Italy,2020-07-14 04:34:46,4541.0,547.0,3926.0,41.12559576,16.86736689,,,68.0,"Puglia, Italy",112.70638534663107,12.045804888791015
Sardegna,Italy,2020-07-14 04:34:46,1373.0,134.0,1229.0,39.21531192,9.110616306,,,10.0,"Sardegna, Italy",83.74039623296298,9.759650400582666
Sicilia,Italy,2020-07-14 04:34:46,3100.0,283.0,2694.0,38.11569725,13.362356699999998,,,123.0,"Sicilia, Italy",62.00135162946553,9.129032258064516
Toscana,Italy,2020-07-14 04:34:46,10326.0,1122.0,8869.0,43.76923077,11.25588885,,,335.0,"Toscana, Italy",276.8631082723512,10.865775711795466
Umbria,Italy,2020-07-14 04:34:46,1450.0,80.0,1362.0,43.10675841,12.38824698,,,8.0,"Umbria, Italy",164.3962971151284,5.517241379310344
Valle d'Aosta,Italy,2020-07-14 04:34:46,1196.0,146.0,1047.0,45.73750286,7.320149366,,,3.0,"Valle d'Aosta, Italy",951.7291868922383,12.207357859531774
Veneto,Italy,2020-07-14 04:34:46,19401.0,2039.0,16950.0,45.43490485,12.33845213,,,412.0,"Veneto, Italy",395.4663143257016,10.509767537755787
Abruzzo,Italy,2020-07-15 04:34:39,3328.0,467.0,2740.0,42.35122196,13.39843823,,,121.0,"Abruzzo, Italy",253.73976425380081,14.032451923076925
Basilicata,Italy,2020-07-15 04:34:39,406.0,27.0,374.0,40.63947052,15.80514834,,,5.0,"Basilicata, Italy",72.13046019588926,6.650246305418719
Calabria,Italy,2020-07-15 04:34:39,1216.0,97.0,1062.0,38.90597598,16.59440194,,,57.0,"Calabria, Italy",62.45085718423671,7.9769736842105265
Campania,Italy,2020-07-15 04:34:39,4779.0,432.0,4095.0,40.83956555,14.25084984,,,252.0,"Campania, Italy",82.3725216712642,9.039548022598868
Emilia-Romagna,Italy,2020-07-15 04:34:39,28971.0,4271.0,23511.0,44.49436681,11.3417208,,,1189.0,"Emilia-Romagna, Italy",649.6501719820508,14.742328535431984
Friuli Venezia Giulia,Italy,2020-07-15 04:34:39,3338.0,345.0,2907.0,45.6494354,13.76813649,,,86.0,"Friuli Venezia Giulia, Italy",274.6827734895739,10.335530257639308
Lazio,Italy,2020-07-15 04:34:39,8356.0,846.0,6616.0,41.89277044,12.48366722,,,894.0,"Lazio, Italy",142.13103338242263,10.124461464815699
Liguria,Italy,2020-07-15 04:34:39,10038.0,1561.0,8283.0,44.41149315,8.9326992,,,194.0,"Liguria, Italy",647.3456121343445,15.550906555090654
Lombardia,Italy,2020-07-15 04:34:39,95173.0,16760.0,70461.0,45.46679409,9.190347404,,,7952.0,"Lombardia, Italy",945.999701408687,17.610036459920355
Marche,Italy,2020-07-15 04:34:39,6805.0,987.0,5658.0,43.61675973,13.5188753,,,160.0,"Marche, Italy",446.1502251075383,14.504041146216018
Molise,Italy,2020-07-15 04:34:39,446.0,23.0,414.0,41.55774754,14.65916051,,,9.0,"Molise, Italy",145.9342903045315,5.15695067264574
P.A. Bolzano,Italy,2020-07-15 04:34:39,2674.0,292.0,2287.0,46.49933453,11.35662422,,,95.0,"P.A. Bolzano, Italy",502.331313237576,10.919970082273748
P.A. Trento,Italy,2020-07-15 04:34:39,4881.0,405.0,4450.0,46.06893511,11.12123097,,,26.0,"P.A. Trento, Italy",901.5215600515685,8.297480024585125
Piemonte,Italy,2020-07-15 04:34:39,31507.0,4115.0,26478.0,45.0732745,7.680687483,,,914.0,"Piemonte, Italy",723.2337849135272,13.060589710223123
Puglia,Italy,2020-07-15 04:34:39,4541.0,547.0,3926.0,41.12559576,16.86736689,,,68.0,"Puglia, Italy",112.70638534663107,12.045804888791015
Sardegna,Italy,2020-07-15 04:34:39,1374.0,134.0,1230.0,39.21531192,9.110616306,,,10.0,"Sardegna, Italy",83.80138705323462,9.752547307132462
Sicilia,Italy,2020-07-15 04:34:39,3115.0,283.0,2695.0,38.11569725,13.362356699999998,,,137.0,"Sicilia, Italy",62.3013581696081,9.085072231139646
Toscana,Italy,2020-07-15 04:34:39,10330.0,1125.0,8894.0,43.76923077,11.25588885,,,311.0,"Toscana, Italy",276.97035720059915,10.890609874152954
Umbria,Italy,2020-07-15 04:34:39,1450.0,80.0,1362.0,43.10675841,12.38824698,,,8.0,"Umbria, Italy",164.3962971151284,5.517241379310344
Valle d'Aosta,Italy,2020-07-15 04:34:39,1196.0,146.0,1046.0,45.73750286,7.320149366,,,4.0,"Valle d'Aosta, Italy",951.7291868922383,12.207357859531774
Veneto,Italy,2020-07-15 04:34:39,19420.0,2041.0,16952.0,45.43490485,12.33845213,,,427.0,"Veneto, Italy",395.8536067318759,10.509783728115345
Abruzzo,Italy,2020-07-16 04:44:59,3331.0,467.0,2740.0,42.35122196,13.39843823,,,124.0,"Abruzzo, Italy",253.968496012443,14.019813869708795
Basilicata,Italy,2020-07-16 04:44:59,405.0,27.0,373.0,40.63947052,15.80514834,,,5.0,"Basilicata, Italy",71.9527989638797,6.666666666666668
Calabria,Italy,2020-07-16 04:44:59,1218.0,97.0,1062.0,38.90597598,16.59440194,,,59.0,"Calabria, Italy",62.55357240986867,7.9638752052545145
Campania,Italy,2020-07-16 04:44:59,4787.0,432.0,4096.0,40.83956555,14.25084984,,,259.0,"Campania, Italy",82.51041247966972,9.02444119490286
Emilia-Romagna,Italy,2020-07-16 04:44:59,28989.0,4271.0,23548.0,44.49436681,11.341720800000001,,,1170.0,"Emilia-Romagna, Italy",650.053806758057,14.73317465245438
Friuli Venezia Giulia,Italy,2020-07-16 04:44:59,3339.0,345.0,2901.0,45.6494354,13.76813649,,,93.0,"Friuli Venezia Giulia, Italy",274.76506311614355,10.332434860736749
Lazio,Italy,2020-07-16 04:44:59,8376.0,847.0,6631.0,41.89277044,12.48366722,,,898.0,"Lazio, Italy",142.47122254801002,10.112225405921679
Liguria,Italy,2020-07-16 04:44:59,10042.0,1561.0,8285.0,44.41149315,8.9326992,,,196.0,"Liguria, Italy",647.6035701387814,15.544712208723366
Lombardia,Italy,2020-07-16 04:44:59,95236.0,16765.0,70936.0,45.46679409,9.190347404,,,7535.0,"Lombardia, Italy",946.6259082235267,17.60363728002016
Marche,Italy,2020-07-16 04:44:59,6805.0,987.0,5661.0,43.61675973,13.5188753,,,157.0,"Marche, Italy",446.1502251075383,14.504041146216018
