AnzahlFall,FID,Meldedatum,NeuerFall
3.0,11621966.0,2020-06-08 02:00:00,0.0
2.0,11622314.0,2020-06-08 02:00:00,0.0
2.0,11623010.0,2020-06-08 02:00:00,0.0
7.0,11623706.0,2020-06-08 02:00:00,0.0
7.0,11624054.0,2020-06-08 02:00:00,0.0
2.0,11625098.0,2020-06-08 02:00:00,0.0
1.0,11626490.0,2020-06-08 02:00:00,0.0
1.0,11627534.0,2020-06-08 02:00:00,0.0
1.0,11634494.0,2020-06-08 02:00:00,0.0
1.0,11634842.0,2020-06-08 02:00:00,0.0
1.0,11637278.0,2020-06-08 02:00:00,0.0
1.0,11644238.0,2020-06-08 02:00:00,0.0
1.0,11647718.0,2020-06-08 02:00:00,0.0
2.0,11649806.0,2020-06-08 02:00:00,0.0
1.0,11651198.0,2020-06-08 02:00:00,0.0
1.0,11651546.0,2020-06-08 02:00:00,0.0
1.0,11512348.0,2020-06-09 02:00:00,0.0
2.0,11513740.0,2020-06-09 02:00:00,0.0
5.0,11514784.0,2020-06-09 02:00:00,0.0
1.0,11515132.0,2020-06-09 02:00:00,0.0
3.0,11516524.0,2020-06-09 02:00:00,0.0
3.0,11517220.0,2020-06-09 02:00:00,0.0
34.0,11517568.0,2020-06-09 02:00:00,0.0
1.0,11518612.0,2020-06-09 02:00:00,0.0
2.0,11519656.0,2020-06-09 02:00:00,0.0
1.0,11520004.0,2020-06-09 02:00:00,0.0
18.0,11520352.0,2020-06-09 02:00:00,0.0
2.0,11520700.0,2020-06-09 02:00:00,0.0
2.0,11523484.0,2020-06-09 02:00:00,0.0
2.0,11525920.0,2020-06-09 02:00:00,0.0
1.0,11527312.0,2020-06-09 02:00:00,0.0
1.0,11528356.0,2020-06-09 02:00:00,0.0
15.0,11529748.0,2020-06-09 02:00:00,0.0
27.0,11530444.0,2020-06-09 02:00:00,0.0
5.0,11530792.0,2020-06-09 02:00:00,0.0
1.0,11531140.0,2020-06-09 02:00:00,0.0
1.0,11531488.0,2020-06-09 02:00:00,0.0
1.0,11531836.0,2020-06-09 02:00:00,0.0
3.0,11532184.0,2020-06-09 02:00:00,0.0
3.0,11532532.0,2020-06-09 02:00:00,0.0
3.0,11533576.0,2020-06-09 02:00:00,0.0
9.0,11533924.0,2020-06-09 02:00:00,0.0
1.0,11534272.0,2020-06-09 02:00:00,0.0
1.0,11534620.0,2020-06-09 02:00:00,0.0
3.0,11535316.0,2020-06-09 02:00:00,0.0
4.0,11536012.0,2020-06-09 02:00:00,0.0
2.0,11536360.0,2020-06-09 02:00:00,0.0
1.0,11537056.0,2020-06-09 02:00:00,0.0
1.0,11537404.0,2020-06-09 02:00:00,0.0
1.0,11537752.0,2020-06-09 02:00:00,0.0
2.0,11538100.0,2020-06-09 02:00:00,0.0
1.0,11539144.0,2020-06-09 02:00:00,0.0
1.0,11539840.0,2020-06-09 02:00:00,0.0
2.0,11541232.0,2020-06-09 02:00:00,0.0
1.0,11541580.0,2020-06-09 02:00:00,0.0
2.0,11541928.0,2020-06-09 02:00:00,0.0
1.0,11542276.0,2020-06-09 02:00:00,0.0
28.0,11542624.0,2020-06-09 02:00:00,0.0
1.0,11543668.0,2020-06-09 02:00:00,0.0
2.0,11544712.0,2020-06-09 02:00:00,0.0
5.0,11545060.0,2020-06-09 02:00:00,0.0
2.0,11545408.0,2020-06-09 02:00:00,0.0
1.0,11545756.0,2020-06-09 02:00:00,0.0
3.0,11546452.0,2020-06-09 02:00:00,0.0
2.0,11547148.0,2020-06-09 02:00:00,0.0
1.0,11548540.0,2020-06-09 02:00:00,0.0
4.0,11549236.0,2020-06-09 02:00:00,0.0
1.0,11549584.0,2020-06-09 02:00:00,0.0
1.0,11549932.0,2020-06-09 02:00:00,0.0
1.0,11551672.0,2020-06-09 02:00:00,0.0
2.0,11552020.0,2020-06-09 02:00:00,0.0
1.0,11552716.0,2020-06-09 02:00:00,0.0
1.0,11554804.0,2020-06-09 02:00:00,0.0
1.0,11555848.0,2020-06-09 02:00:00,0.0
3.0,11556196.0,2020-06-09 02:00:00,0.0
1.0,11556544.0,2020-06-09 02:00:00,0.0
1.0,11556892.0,2020-06-09 02:00:00,0.0
1.0,11557936.0,2020-06-09 02:00:00,0.0
3.0,11559676.0,2020-06-09 02:00:00,0.0
1.0,11563852.0,2020-06-09 02:00:00,0.0
1.0,11564548.0,2020-06-09 02:00:00,0.0
8.0,11564896.0,2020-06-09 02:00:00,0.0
1.0,11565940.0,2020-06-09 02:00:00,0.0
1.0,11569420.0,2020-06-09 02:00:00,0.0
1.0,11570464.0,2020-06-09 02:00:00,0.0
2.0,11571160.0,2020-06-09 02:00:00,0.0
1.0,11571508.0,2020-06-09 02:00:00,0.0
2.0,11571856.0,2020-06-09 02:00:00,0.0
7.0,11572204.0,2020-06-09 02:00:00,0.0
2.0,11572900.0,2020-06-09 02:00:00,0.0
2.0,11574640.0,2020-06-09 02:00:00,0.0
3.0,11575684.0,2020-06-09 02:00:00,0.0
4.0,11576728.0,2020-06-09 02:00:00,0.0
2.0,11577076.0,2020-06-09 02:00:00,0.0
1.0,11579164.0,2020-06-09 02:00:00,0.0
1.0,11581600.0,2020-06-09 02:00:00,0.0
2.0,11583688.0,2020-06-09 02:00:00,0.0
1.0,11585080.0,2020-06-09 02:00:00,0.0
8.0,11586124.0,2020-06-09 02:00:00,0.0
1.0,11586472.0,2020-06-09 02:00:00,0.0
1.0,11587516.0,2020-06-09 02:00:00,0.0
4.0,11588560.0,2020-06-09 02:00:00,0.0
1.0,11589604.0,2020-06-09 02:00:00,0.0
1.0,11593084.0,2020-06-09 02:00:00,0.0
1.0,11598304.0,2020-06-09 02:00:00,0.0
1.0,11600044.0,2020-06-09 02:00:00,0.0
1.0,11600392.0,2020-06-09 02:00:00,0.0
2.0,11601088.0,2020-06-09 02:00:00,0.0
1.0,11602132.0,2020-06-09 02:00:00,0.0
2.0,11603524.0,2020-06-09 02:00:00,0.0
1.0,11604916.0,2020-06-09 02:00:00,0.0
1.0,11605264.0,2020-06-09 02:00:00,0.0
2.0,11606656.0,2020-06-09 02:00:00,0.0
1.0,11607004.0,2020-06-09 02:00:00,0.0
15.0,11615704.0,2020-06-09 02:00:00,0.0
1.0,11618836.0,2020-06-09 02:00:00,0.0
1.0,11619184.0,2020-06-09 02:00:00,0.0
1.0,11619532.0,2020-06-09 02:00:00,0.0
3.0,11619880.0,2020-06-09 02:00:00,0.0
2.0,11620576.0,2020-06-09 02:00:00,0.0
7.0,11621272.0,2020-06-09 02:00:00,0.0
7.0,11621620.0,2020-06-09 02:00:00,0.0
2.0,11621968.0,2020-06-09 02:00:00,0.0
2.0,11622316.0,2020-06-09 02:00:00,0.0
2.0,11622664.0,2020-06-09 02:00:00,0.0
1.0,11623012.0,2020-06-09 02:00:00,0.0
16.0,11623360.0,2020-06-09 02:00:00,0.0
7.0,11623708.0,2020-06-09 02:00:00,0.0
1.0,11624404.0,2020-06-09 02:00:00,0.0
4.0,11624752.0,2020-06-09 02:00:00,0.0
7.0,11625100.0,2020-06-09 02:00:00,0.0
3.0,11628232.0,2020-06-09 02:00:00,0.0
1.0,11628580.0,2020-06-09 02:00:00,0.0
2.0,11629972.0,2020-06-09 02:00:00,0.0
1.0,11632756.0,2020-06-09 02:00:00,0.0
2.0,11633104.0,2020-06-09 02:00:00,0.0
1.0,11635540.0,2020-06-09 02:00:00,0.0
2.0,11635888.0,2020-06-09 02:00:00,0.0
3.0,11637280.0,2020-06-09 02:00:00,0.0
1.0,11638324.0,2020-06-09 02:00:00,0.0
1.0,11639368.0,2020-06-09 02:00:00,0.0
7.0,11639716.0,2020-06-09 02:00:00,0.0
1.0,11645980.0,2020-06-09 02:00:00,0.0
1.0,11646328.0,2020-06-09 02:00:00,0.0
1.0,11646676.0,2020-06-09 02:00:00,0.0
2.0,11647024.0,2020-06-09 02:00:00,0.0
1.0,11647720.0,2020-06-09 02:00:00,0.0
1.0,11648068.0,2020-06-09 02:00:00,0.0
2.0,11649808.0,2020-06-09 02:00:00,0.0
2.0,11651200.0,2020-06-09 02:00:00,0.0
3.0,11651548.0,2020-06-09 02:00:00,0.0
1.0,11508522.0,2020-06-10 02:00:00,0.0
1.0,11509914.0,2020-06-10 02:00:00,0.0
4.0,11513742.0,2020-06-10 02:00:00,0.0
3.0,11514786.0,2020-06-10 02:00:00,0.0
1.0,11516178.0,2020-06-10 02:00:00,0.0
10.0,11517222.0,2020-06-10 02:00:00,0.0
20.0,11517570.0,2020-06-10 02:00:00,0.0
1.0,11517918.0,2020-06-10 02:00:00,0.0
1.0,11520006.0,2020-06-10 02:00:00,0.0
7.0,11520354.0,2020-06-10 02:00:00,0.0
3.0,11520702.0,2020-06-10 02:00:00,0.0
3.0,11521746.0,2020-06-10 02:00:00,0.0
3.0,11523486.0,2020-06-10 02:00:00,0.0
1.0,11523834.0,2020-06-10 02:00:00,0.0
1.0,11524878.0,2020-06-10 02:00:00,0.0
2.0,11526618.0,2020-06-10 02:00:00,0.0
3.0,11527662.0,2020-06-10 02:00:00,0.0
1.0,11528358.0,2020-06-10 02:00:00,0.0
4.0,11528706.0,2020-06-10 02:00:00,0.0
15.0,11529750.0,2020-06-10 02:00:00,0.0
2.0,11530098.0,2020-06-10 02:00:00,0.0
3.0,11530446.0,2020-06-10 02:00:00,0.0
26.0,11530794.0,2020-06-10 02:00:00,0.0
1.0,11531490.0,2020-06-10 02:00:00,0.0
4.0,11531838.0,2020-06-10 02:00:00,0.0
1.0,11532186.0,2020-06-10 02:00:00,0.0
2.0,11533230.0,2020-06-10 02:00:00,0.0
2.0,11533578.0,2020-06-10 02:00:00,0.0
5.0,11533926.0,2020-06-10 02:00:00,0.0
4.0,11534274.0,2020-06-10 02:00:00,0.0
2.0,11534622.0,2020-06-10 02:00:00,0.0
1.0,11534970.0,2020-06-10 02:00:00,0.0
1.0,11535318.0,2020-06-10 02:00:00,0.0
11.0,11536014.0,2020-06-10 02:00:00,0.0
2.0,11536362.0,2020-06-10 02:00:00,0.0
2.0,11536710.0,2020-06-10 02:00:00,0.0
1.0,11537058.0,2020-06-10 02:00:00,0.0
1.0,11537406.0,2020-06-10 02:00:00,0.0
4.0,11538102.0,2020-06-10 02:00:00,0.0
1.0,11539146.0,2020-06-10 02:00:00,0.0
2.0,11539494.0,2020-06-10 02:00:00,0.0
5.0,11539842.0,2020-06-10 02:00:00,0.0
1.0,11540886.0,2020-06-10 02:00:00,0.0
4.0,11541234.0,2020-06-10 02:00:00,0.0
2.0,11541582.0,2020-06-10 02:00:00,0.0
12.0,11541930.0,2020-06-10 02:00:00,0.0
9.0,11542626.0,2020-06-10 02:00:00,0.0
2.0,11542974.0,2020-06-10 02:00:00,0.0
2.0,11543322.0,2020-06-10 02:00:00,0.0
2.0,11543670.0,2020-06-10 02:00:00,0.0
1.0,11544366.0,2020-06-10 02:00:00,0.0
7.0,11544714.0,2020-06-10 02:00:00,0.0
10.0,11545062.0,2020-06-10 02:00:00,0.0
1.0,11545410.0,2020-06-10 02:00:00,0.0
2.0,11545758.0,2020-06-10 02:00:00,0.0
4.0,11546454.0,2020-06-10 02:00:00,0.0
1.0,11546802.0,2020-06-10 02:00:00,0.0
1.0,11547150.0,2020-06-10 02:00:00,0.0
2.0,11548542.0,2020-06-10 02:00:00,0.0
4.0,11549238.0,2020-06-10 02:00:00,0.0
2.0,11549586.0,2020-06-10 02:00:00,0.0
5.0,11549934.0,2020-06-10 02:00:00,0.0
1.0,11550978.0,2020-06-10 02:00:00,0.0
1.0,11552022.0,2020-06-10 02:00:00,0.0
3.0,11552718.0,2020-06-10 02:00:00,0.0
1.0,11553066.0,2020-06-10 02:00:00,0.0
5.0,11553414.0,2020-06-10 02:00:00,0.0
1.0,11554458.0,2020-06-10 02:00:00,0.0
5.0,11555502.0,2020-06-10 02:00:00,0.0
1.0,11555850.0,2020-06-10 02:00:00,0.0
6.0,11556198.0,2020-06-10 02:00:00,0.0
2.0,11556546.0,2020-06-10 02:00:00,0.0
1.0,11558982.0,2020-06-10 02:00:00,0.0
1.0,11564898.0,2020-06-10 02:00:00,0.0
1.0,11565942.0,2020-06-10 02:00:00,0.0
1.0,11566290.0,2020-06-10 02:00:00,0.0
2.0,11569422.0,2020-06-10 02:00:00,0.0
1.0,11569770.0,2020-06-10 02:00:00,0.0
1.0,11570466.0,2020-06-10 02:00:00,0.0
3.0,11570814.0,2020-06-10 02:00:00,0.0
2.0,11571162.0,2020-06-10 02:00:00,0.0
8.0,11571858.0,2020-06-10 02:00:00,0.0
6.0,11572206.0,2020-06-10 02:00:00,0.0
11.0,11572554.0,2020-06-10 02:00:00,0.0
3.0,11572902.0,2020-06-10 02:00:00,0.0
1.0,11574642.0,2020-06-10 02:00:00,0.0
1.0,11575338.0,2020-06-10 02:00:00,0.0
1.0,11575686.0,2020-06-10 02:00:00,0.0
4.0,11576034.0,2020-06-10 02:00:00,0.0
2.0,11577426.0,2020-06-10 02:00:00,0.0
1.0,11577774.0,2020-06-10 02:00:00,0.0
1.0,11578470.0,2020-06-10 02:00:00,0.0
1.0,11580906.0,2020-06-10 02:00:00,0.0
1.0,11581950.0,2020-06-10 02:00:00,0.0
1.0,11582646.0,2020-06-10 02:00:00,0.0
2.0,11583690.0,2020-06-10 02:00:00,0.0
1.0,11584038.0,2020-06-10 02:00:00,0.0
9.0,11586126.0,2020-06-10 02:00:00,0.0
1.0,11588562.0,2020-06-10 02:00:00,0.0
1.0,11589606.0,2020-06-10 02:00:00,0.0
1.0,11590998.0,2020-06-10 02:00:00,0.0
2.0,11591346.0,2020-06-10 02:00:00,0.0
1.0,11591694.0,2020-06-10 02:00:00,0.0
1.0,11592390.0,2020-06-10 02:00:00,0.0
2.0,11593086.0,2020-06-10 02:00:00,0.0
1.0,11597610.0,2020-06-10 02:00:00,0.0
2.0,11598654.0,2020-06-10 02:00:00,0.0
1.0,11600046.0,2020-06-10 02:00:00,0.0
3.0,11603526.0,2020-06-10 02:00:00,0.0
1.0,11604570.0,2020-06-10 02:00:00,0.0
1.0,11612226.0,2020-06-10 02:00:00,0.0
1.0,11612922.0,2020-06-10 02:00:00,0.0
5.0,11614314.0,2020-06-10 02:00:00,0.0
41.0,11615706.0,2020-06-10 02:00:00,0.0
1.0,11617098.0,2020-06-10 02:00:00,0.0
2.0,11619534.0,2020-06-10 02:00:00,0.0
3.0,11620230.0,2020-06-10 02:00:00,0.0
6.0,11621274.0,2020-06-10 02:00:00,0.0
1.0,11621622.0,2020-06-10 02:00:00,0.0
2.0,11621970.0,2020-06-10 02:00:00,0.0
2.0,11622318.0,2020-06-10 02:00:00,0.0
16.0,11622666.0,2020-06-10 02:00:00,0.0
4.0,11623362.0,2020-06-10 02:00:00,0.0
34.0,11623710.0,2020-06-10 02:00:00,0.0
4.0,11624406.0,2020-06-10 02:00:00,0.0
4.0,11624754.0,2020-06-10 02:00:00,0.0
5.0,11625102.0,2020-06-10 02:00:00,0.0
1.0,11625450.0,2020-06-10 02:00:00,0.0
2.0,11628582.0,2020-06-10 02:00:00,0.0
1.0,11628930.0,2020-06-10 02:00:00,0.0
1.0,11629278.0,2020-06-10 02:00:00,0.0
1.0,11634150.0,2020-06-10 02:00:00,0.0
1.0,11635542.0,2020-06-10 02:00:00,0.0
1.0,11635890.0,2020-06-10 02:00:00,0.0
1.0,11638326.0,2020-06-10 02:00:00,0.0
1.0,11639370.0,2020-06-10 02:00:00,0.0
2.0,11639718.0,2020-06-10 02:00:00,0.0
1.0,11644938.0,2020-06-10 02:00:00,0.0
1.0,11645286.0,2020-06-10 02:00:00,0.0
2.0,11646678.0,2020-06-10 02:00:00,0.0
1.0,11647026.0,2020-06-10 02:00:00,0.0
1.0,11647722.0,2020-06-10 02:00:00,0.0
1.0,11648070.0,2020-06-10 02:00:00,0.0
2.0,11648766.0,2020-06-10 02:00:00,0.0
4.0,11649810.0,2020-06-10 02:00:00,0.0
1.0,11650506.0,2020-06-10 02:00:00,0.0
8.0,11651202.0,2020-06-10 02:00:00,0.0
2.0,11508872.0,2020-06-11 02:00:00,0.0
1.0,11513048.0,2020-06-11 02:00:00,0.0
7.0,11513744.0,2020-06-11 02:00:00,0.0
4.0,11514788.0,2020-06-11 02:00:00,0.0
1.0,11515136.0,2020-06-11 02:00:00,0.0
2.0,11516528.0,2020-06-11 02:00:00,0.0
6.0,11517224.0,2020-06-11 02:00:00,0.0
21.0,11517572.0,2020-06-11 02:00:00,0.0
1.0,11520008.0,2020-06-11 02:00:00,0.0
7.0,11520356.0,2020-06-11 02:00:00,0.0
1.0,11520704.0,2020-06-11 02:00:00,0.0
1.0,11522096.0,2020-06-11 02:00:00,0.0
1.0,11523488.0,2020-06-11 02:00:00,0.0
1.0,11524880.0,2020-06-11 02:00:00,0.0
2.0,11528360.0,2020-06-11 02:00:00,0.0
2.0,11528708.0,2020-06-11 02:00:00,0.0
4.0,11529752.0,2020-06-11 02:00:00,0.0
4.0,11530100.0,2020-06-11 02:00:00,0.0
6.0,11530448.0,2020-06-11 02:00:00,0.0
16.0,11530796.0,2020-06-11 02:00:00,0.0
3.0,11531144.0,2020-06-11 02:00:00,0.0
1.0,11533232.0,2020-06-11 02:00:00,0.0
4.0,11533928.0,2020-06-11 02:00:00,0.0
1.0,11534624.0,2020-06-11 02:00:00,0.0
4.0,11535320.0,2020-06-11 02:00:00,0.0
6.0,11536016.0,2020-06-11 02:00:00,0.0
1.0,11536712.0,2020-06-11 02:00:00,0.0
1.0,11539148.0,2020-06-11 02:00:00,0.0
1.0,11540192.0,2020-06-11 02:00:00,0.0
3.0,11541236.0,2020-06-11 02:00:00,0.0
6.0,11542628.0,2020-06-11 02:00:00,0.0
1.0,11543672.0,2020-06-11 02:00:00,0.0
8.0,11545064.0,2020-06-11 02:00:00,0.0
1.0,11545412.0,2020-06-11 02:00:00,0.0
1.0,11546456.0,2020-06-11 02:00:00,0.0
1.0,11547152.0,2020-06-11 02:00:00,0.0
1.0,11548196.0,2020-06-11 02:00:00,0.0
5.0,11548544.0,2020-06-11 02:00:00,0.0
4.0,11549240.0,2020-06-11 02:00:00,0.0
1.0,11550632.0,2020-06-11 02:00:00,0.0
1.0,11551676.0,2020-06-11 02:00:00,0.0
1.0,11554460.0,2020-06-11 02:00:00,0.0
2.0,11555504.0,2020-06-11 02:00:00,0.0
1.0,11563160.0,2020-06-11 02:00:00,0.0
1.0,11571164.0,2020-06-11 02:00:00,0.0
1.0,11571512.0,2020-06-11 02:00:00,0.0
1.0,11572208.0,2020-06-11 02:00:00,0.0
1.0,11573948.0,2020-06-11 02:00:00,0.0
1.0,11574644.0,2020-06-11 02:00:00,0.0
1.0,11575688.0,2020-06-11 02:00:00,0.0
1.0,11576732.0,2020-06-11 02:00:00,0.0
1.0,11577080.0,2020-06-11 02:00:00,0.0
1.0,11577776.0,2020-06-11 02:00:00,0.0
1.0,11580212.0,2020-06-11 02:00:00,0.0
1.0,11580908.0,2020-06-11 02:00:00,0.0
1.0,11581256.0,2020-06-11 02:00:00,0.0
1.0,11582996.0,2020-06-11 02:00:00,0.0
2.0,11586128.0,2020-06-11 02:00:00,0.0
1.0,11587868.0,2020-06-11 02:00:00,0.0
1.0,11588564.0,2020-06-11 02:00:00,0.0
2.0,11591348.0,2020-06-11 02:00:00,0.0
1.0,11593088.0,2020-06-11 02:00:00,0.0
2.0,11597960.0,2020-06-11 02:00:00,0.0
1.0,11598308.0,2020-06-11 02:00:00,0.0
1.0,11598656.0,2020-06-11 02:00:00,0.0
1.0,11602136.0,2020-06-11 02:00:00,0.0
1.0,11603528.0,2020-06-11 02:00:00,0.0
1.0,11606660.0,2020-06-11 02:00:00,0.0
1.0,11611880.0,2020-06-11 02:00:00,0.0
19.0,11615708.0,2020-06-11 02:00:00,0.0
1.0,11616056.0,2020-06-11 02:00:00,0.0
9.0,11621276.0,2020-06-11 02:00:00,0.0
2.0,11621624.0,2020-06-11 02:00:00,0.0
3.0,11621972.0,2020-06-11 02:00:00,0.0
7.0,11622320.0,2020-06-11 02:00:00,0.0
3.0,11622668.0,2020-06-11 02:00:00,0.0
2.0,11623016.0,2020-06-11 02:00:00,0.0
3.0,11623364.0,2020-06-11 02:00:00,0.0
5.0,11623712.0,2020-06-11 02:00:00,0.0
1.0,11624060.0,2020-06-11 02:00:00,0.0
4.0,11624408.0,2020-06-11 02:00:00,0.0
3.0,11624756.0,2020-06-11 02:00:00,0.0
8.0,11625104.0,2020-06-11 02:00:00,0.0
1.0,11626844.0,2020-06-11 02:00:00,0.0
1.0,11627540.0,2020-06-11 02:00:00,0.0
2.0,11628584.0,2020-06-11 02:00:00,0.0
1.0,11629280.0,2020-06-11 02:00:00,0.0
1.0,11631716.0,2020-06-11 02:00:00,0.0
1.0,11633108.0,2020-06-11 02:00:00,0.0
1.0,11637284.0,2020-06-11 02:00:00,0.0
3.0,11639720.0,2020-06-11 02:00:00,0.0
1.0,11645984.0,2020-06-11 02:00:00,0.0
2.0,11646680.0,2020-06-11 02:00:00,0.0
1.0,11647028.0,2020-06-11 02:00:00,0.0
1.0,11647376.0,2020-06-11 02:00:00,0.0
1.0,11647724.0,2020-06-11 02:00:00,0.0
3.0,11649812.0,2020-06-11 02:00:00,0.0
10.0,11651204.0,2020-06-11 02:00:00,0.0
1.0,11509918.0,2020-06-12 02:00:00,0.0
4.0,11513746.0,2020-06-12 02:00:00,0.0
5.0,11514790.0,2020-06-12 02:00:00,0.0
1.0,11516530.0,2020-06-12 02:00:00,0.0
11.0,11517226.0,2020-06-12 02:00:00,0.0
13.0,11517574.0,2020-06-12 02:00:00,0.0
1.0,11517922.0,2020-06-12 02:00:00,0.0
1.0,11518618.0,2020-06-12 02:00:00,0.0
1.0,11520010.0,2020-06-12 02:00:00,0.0
9.0,11520358.0,2020-06-12 02:00:00,0.0
2.0,11520706.0,2020-06-12 02:00:00,0.0
1.0,11521054.0,2020-06-12 02:00:00,0.0
1.0,11521402.0,2020-06-12 02:00:00,0.0
28.0,11523490.0,2020-06-12 02:00:00,0.0
1.0,11524882.0,2020-06-12 02:00:00,0.0
6.0,11529754.0,2020-06-12 02:00:00,0.0
2.0,11530102.0,2020-06-12 02:00:00,0.0
7.0,11530450.0,2020-06-12 02:00:00,0.0
7.0,11530798.0,2020-06-12 02:00:00,0.0
8.0,11531146.0,2020-06-12 02:00:00,0.0
2.0,11531842.0,2020-06-12 02:00:00,0.0
1.0,11533234.0,2020-06-12 02:00:00,0.0
6.0,11533582.0,2020-06-12 02:00:00,0.0
1.0,11533930.0,2020-06-12 02:00:00,0.0
1.0,11534626.0,2020-06-12 02:00:00,0.0
1.0,11534974.0,2020-06-12 02:00:00,0.0
2.0,11535322.0,2020-06-12 02:00:00,0.0
1.0,11535670.0,2020-06-12 02:00:00,0.0
2.0,11536018.0,2020-06-12 02:00:00,0.0
1.0,11538106.0,2020-06-12 02:00:00,0.0
1.0,11538802.0,2020-06-12 02:00:00,0.0
2.0,11539498.0,2020-06-12 02:00:00,0.0
1.0,11540890.0,2020-06-12 02:00:00,0.0
2.0,11541238.0,2020-06-12 02:00:00,0.0
1.0,11541586.0,2020-06-12 02:00:00,0.0
2.0,11541934.0,2020-06-12 02:00:00,0.0
18.0,11542630.0,2020-06-12 02:00:00,0.0
1.0,11543674.0,2020-06-12 02:00:00,0.0
1.0,11544370.0,2020-06-12 02:00:00,0.0
3.0,11544718.0,2020-06-12 02:00:00,0.0
7.0,11545066.0,2020-06-12 02:00:00,0.0
1.0,11545414.0,2020-06-12 02:00:00,0.0
2.0,11546110.0,2020-06-12 02:00:00,0.0
1.0,11547502.0,2020-06-12 02:00:00,0.0
16.0,11549242.0,2020-06-12 02:00:00,0.0
1.0,11550982.0,2020-06-12 02:00:00,0.0
3.0,11552722.0,2020-06-12 02:00:00,0.0
2.0,11553070.0,2020-06-12 02:00:00,0.0
1.0,11554114.0,2020-06-12 02:00:00,0.0
1.0,11555854.0,2020-06-12 02:00:00,0.0
1.0,11557594.0,2020-06-12 02:00:00,0.0
1.0,11558290.0,2020-06-12 02:00:00,0.0
1.0,11560378.0,2020-06-12 02:00:00,0.0
2.0,11563162.0,2020-06-12 02:00:00,0.0
1.0,11563858.0,2020-06-12 02:00:00,0.0
1.0,11564902.0,2020-06-12 02:00:00,0.0
1.0,11565946.0,2020-06-12 02:00:00,0.0
2.0,11567338.0,2020-06-12 02:00:00,0.0
2.0,11569426.0,2020-06-12 02:00:00,0.0
2.0,11570470.0,2020-06-12 02:00:00,0.0
1.0,11570818.0,2020-06-12 02:00:00,0.0
1.0,11571166.0,2020-06-12 02:00:00,0.0
1.0,11571514.0,2020-06-12 02:00:00,0.0
3.0,11571862.0,2020-06-12 02:00:00,0.0
1.0,11572210.0,2020-06-12 02:00:00,0.0
1.0,11575690.0,2020-06-12 02:00:00,0.0
1.0,11576386.0,2020-06-12 02:00:00,0.0
2.0,11577430.0,2020-06-12 02:00:00,0.0
1.0,11578126.0,2020-06-12 02:00:00,0.0
2.0,11578474.0,2020-06-12 02:00:00,0.0
1.0,11579518.0,2020-06-12 02:00:00,0.0
2.0,11580562.0,2020-06-12 02:00:00,0.0
3.0,11580910.0,2020-06-12 02:00:00,0.0
1.0,11582302.0,2020-06-12 02:00:00,0.0
1.0,11582650.0,2020-06-12 02:00:00,0.0
1.0,11582998.0,2020-06-12 02:00:00,0.0
1.0,11583346.0,2020-06-12 02:00:00,0.0
2.0,11583694.0,2020-06-12 02:00:00,0.0
1.0,11584042.0,2020-06-12 02:00:00,0.0
1.0,11584738.0,2020-06-12 02:00:00,0.0
1.0,11585086.0,2020-06-12 02:00:00,0.0
1.0,11585782.0,2020-06-12 02:00:00,0.0
11.0,11586130.0,2020-06-12 02:00:00,0.0
1.0,11588218.0,2020-06-12 02:00:00,0.0
1.0,11588566.0,2020-06-12 02:00:00,0.0
1.0,11589262.0,2020-06-12 02:00:00,0.0
2.0,11600050.0,2020-06-12 02:00:00,0.0
2.0,11602834.0,2020-06-12 02:00:00,0.0
7.0,11607010.0,2020-06-12 02:00:00,0.0
1.0,11608054.0,2020-06-12 02:00:00,0.0
1.0,11608750.0,2020-06-12 02:00:00,0.0
1.0,11611534.0,2020-06-12 02:00:00,0.0
2.0,11612926.0,2020-06-12 02:00:00,0.0
1.0,11614318.0,2020-06-12 02:00:00,0.0
1.0,11620234.0,2020-06-12 02:00:00,0.0
2.0,11621278.0,2020-06-12 02:00:00,0.0
1.0,11621626.0,2020-06-12 02:00:00,0.0
3.0,11621974.0,2020-06-12 02:00:00,0.0
4.0,11622322.0,2020-06-12 02:00:00,0.0
6.0,11622670.0,2020-06-12 02:00:00,0.0
2.0,11623018.0,2020-06-12 02:00:00,0.0
11.0,11623714.0,2020-06-12 02:00:00,0.0
1.0,11624062.0,2020-06-12 02:00:00,0.0
3.0,11624410.0,2020-06-12 02:00:00,0.0
1.0,11624758.0,2020-06-12 02:00:00,0.0
8.0,11625106.0,2020-06-12 02:00:00,0.0
2.0,11625454.0,2020-06-12 02:00:00,0.0
4.0,11626846.0,2020-06-12 02:00:00,0.0
1.0,11628238.0,2020-06-12 02:00:00,0.0
1.0,11629282.0,2020-06-12 02:00:00,0.0
1.0,11631718.0,2020-06-12 02:00:00,0.0
1.0,11634154.0,2020-06-12 02:00:00,0.0
1.0,11636242.0,2020-06-12 02:00:00,0.0
1.0,11636590.0,2020-06-12 02:00:00,0.0
2.0,11637634.0,2020-06-12 02:00:00,0.0
11.0,11639722.0,2020-06-12 02:00:00,0.0
1.0,11640070.0,2020-06-12 02:00:00,0.0
1.0,11641114.0,2020-06-12 02:00:00,0.0
1.0,11644594.0,2020-06-12 02:00:00,0.0
2.0,11648770.0,2020-06-12 02:00:00,0.0
2.0,11649814.0,2020-06-12 02:00:00,0.0
